customer_id,zip,city,signup_date,gender,age_group,acquisition_channel
91071,58102,Tuy Hoa,2019-11-04,Female,25-34,paid_search
91072,58102,Tuy Hoa,2016-08-27,Male,25-34,social_media
91073,58103,Phan Thiet,2016-05-01,Male,45-54,paid_search
91074,58103,Phan Thiet,2021-05-26,Male,45-54,social_media
91075,58103,Phan Thiet,2020-03-14,Female,35-44,social_media
91076,58103,Phan Thiet,2022-08-31,Female,35-44,email_campaign
91077,58103,Phan Thiet,2020-11-16,Male,35-44,organic_search
91078,58104,Dong Hoi,2019-11-26,Male,35-44,social_media
91079,58104,Dong Hoi,2014-01-19,Female,18-24,social_media
91080,58104,Dong Hoi,2021-04-03,Male,25-34,social_media
91081,58104,Dong Hoi,2022-08-12,Male,55+,organic_search
91083,58106,Phan Rang-Thap Cham,2019-06-01,Female,25-34,social_media
91084,58106,Phan Rang-Thap Cham,2016-05-10,Female,35-44,paid_search
91085,58106,Phan Rang-Thap Cham,2022-07-05,Male,45-54,organic_search
91087,58106,Phan Rang-Thap Cham,2017-12-22,Male,25-34,organic_search
91088,58107,Tuy Hoa,2021-01-06,Male,25-34,referral
91089,58107,Tuy Hoa,2020-11-01,Female,55+,referral
91090,58107,Tuy Hoa,2017-03-17,Male,18-24,organic_search
91091,58107,Tuy Hoa,2020-10-19,Male,25-34,email_campaign
91096,58109,Dong Hoi,2015-04-07,Female,35-44,organic_search
91099,58201,Dong Hoi,2018-12-11,Female,18-24,organic_search
91101,58201,Dong Hoi,2022-04-15,Male,25-34,referral
91103,58202,Quy Nhon,2020-09-09,Female,55+,organic_search
91104,58202,Quy Nhon,2017-06-20,Male,55+,direct
91105,58202,Quy Nhon,2020-02-22,Female,25-34,email_campaign
91106,58202,Quy Nhon,2019-06-29,Female,35-44,referral
91107,58202,Quy Nhon,2015-07-08,Female,25-34,referral
91109,58203,Hue,2022-11-05,Female,45-54,direct
91110,58203,Hue,2014-07-20,Non-binary,55+,referral
91111,58203,Hue,2016-09-26,Male,55+,organic_search
91112,58203,Hue,2022-01-04,Male,35-44,organic_search
91113,58204,Da Nang,2017-06-12,Male,25-34,organic_search
91114,58204,Da Nang,2019-10-10,Male,45-54,referral
91115,58204,Da Nang,2014-04-26,Male,25-34,organic_search
91117,58204,Da Nang,2016-03-13,Female,35-44,paid_search
91118,58207,Quang Ngai,2020-03-06,Female,25-34,referral
91119,58207,Quang Ngai,2022-12-28,Male,35-44,paid_search
91121,58207,Quang Ngai,2017-11-17,Female,18-24,paid_search
91122,58207,Quang Ngai,2018-05-16,Male,25-34,referral
91123,58208,Phan Thiet,2015-09-22,Male,25-34,social_media
91126,58208,Phan Thiet,2022-01-18,Female,25-34,referral
91127,58208,Phan Thiet,2020-07-16,Female,18-24,paid_search
91128,58210,Hue,2022-11-07,Male,35-44,referral
91129,58210,Hue,2021-07-28,Male,18-24,paid_search
91130,58210,Hue,2020-03-09,Female,55+,organic_search
91132,58210,Hue,2022-09-12,Male,35-44,referral
91133,58212,Kon Tum,2020-02-28,Female,18-24,social_media
91135,58212,Kon Tum,2018-06-05,Female,55+,organic_search
91136,58212,Kon Tum,2020-04-15,Male,18-24,paid_search
91137,58212,Kon Tum,2021-04-03,Male,18-24,organic_search
91138,58214,Tuy Hoa,2022-02-20,Female,35-44,social_media
91140,58214,Tuy Hoa,2021-12-09,Female,35-44,organic_search
91141,58214,Tuy Hoa,2017-06-25,Female,45-54,social_media
91142,58214,Tuy Hoa,2018-03-17,Male,35-44,direct
91143,58216,Dong Hoi,2019-03-03,Female,45-54,referral
91144,58216,Dong Hoi,2015-01-21,Male,45-54,organic_search
91145,58216,Dong Hoi,2021-12-23,Non-binary,35-44,paid_search
91146,58216,Dong Hoi,2020-09-08,Male,35-44,email_campaign
91147,58216,Dong Hoi,2017-03-01,Female,45-54,organic_search
91148,58218,Tam Ky,2018-07-10,Male,35-44,social_media
91149,58218,Tam Ky,2017-02-24,Female,25-34,paid_search
91150,58218,Tam Ky,2022-04-26,Male,25-34,paid_search
91151,58218,Tam Ky,2015-08-03,Female,18-24,organic_search
91152,58218,Tam Ky,2015-06-02,Female,25-34,paid_search
91155,58220,Hoi An,2021-11-22,Female,25-34,paid_search
91156,58220,Hoi An,2020-12-29,Female,35-44,referral
91161,58223,Kon Tum,2014-01-03,Male,45-54,organic_search
91162,58223,Kon Tum,2018-01-17,Male,18-24,direct
91163,58225,Tuy Hoa,2020-06-18,Female,25-34,referral
91164,58225,Tuy Hoa,2022-08-10,Female,25-34,direct
91165,58225,Tuy Hoa,2022-08-06,Male,35-44,social_media
91166,58225,Tuy Hoa,2019-03-18,Male,45-54,referral
91167,58225,Tuy Hoa,2017-07-19,Female,35-44,social_media
91168,58227,Kon Tum,2022-09-23,Female,25-34,email_campaign
91170,58227,Kon Tum,2020-11-09,Male,25-34,organic_search
91172,58227,Kon Tum,2015-11-16,Male,25-34,email_campaign
91173,58228,Dong Hoi,2017-08-12,Male,45-54,referral
91175,58228,Dong Hoi,2021-12-08,Male,18-24,social_media
91176,58228,Dong Hoi,2022-05-18,Female,25-34,social_media
91178,58230,Phan Thiet,2021-06-02,Male,55+,social_media
91180,58230,Phan Thiet,2022-02-14,Female,18-24,organic_search
91181,58230,Phan Thiet,2021-12-07,Female,45-54,email_campaign
91182,58230,Phan Thiet,2017-09-28,Female,45-54,organic_search
91183,58231,Phan Rang-Thap Cham,2018-09-16,Female,25-34,social_media
91184,58231,Phan Rang-Thap Cham,2022-11-11,Female,35-44,referral
91185,58231,Phan Rang-Thap Cham,2019-05-13,Female,55+,paid_search
91186,58231,Phan Rang-Thap Cham,2016-11-22,Female,55+,referral
91190,58233,Quang Ngai,2020-03-28,Male,25-34,paid_search
91191,58233,Quang Ngai,2022-06-15,Female,55+,email_campaign
91192,58233,Quang Ngai,2022-09-04,Male,25-34,organic_search
91193,58235,Hue,2012-11-29,Female,25-34,paid_search
91194,58235,Hue,2022-12-08,Male,25-34,email_campaign
91196,58235,Hue,2020-07-10,Female,35-44,email_campaign
91197,58235,Hue,2018-08-05,Female,25-34,organic_search
91198,58237,Tam Ky,2015-12-01,Female,35-44,email_campaign
91199,58237,Tam Ky,2016-12-17,Male,25-34,referral
91200,58237,Tam Ky,2017-05-23,Female,18-24,paid_search
91201,58237,Tam Ky,2021-11-26,Female,25-34,referral
91202,58237,Tam Ky,2020-06-30,Female,35-44,email_campaign
91203,58238,Hoi An,2015-08-25,Female,18-24,email_campaign
91207,58238,Hoi An,2019-04-23,Female,55+,paid_search
91209,58240,Hue,2016-05-04,Male,55+,email_campaign
91210,58240,Hue,2020-05-07,Female,25-34,direct
91212,58240,Hue,2022-03-01,Female,25-34,social_media
91214,58243,Tam Ky,2022-01-23,Female,45-54,direct
91215,58243,Tam Ky,2018-09-11,Female,35-44,email_campaign
91216,58243,Tam Ky,2018-11-11,Male,45-54,organic_search
91217,58243,Tam Ky,2021-08-13,Female,35-44,social_media
91218,58244,Tuy Hoa,2020-08-24,Male,55+,email_campaign
91220,58244,Tuy Hoa,2020-12-21,Female,25-34,email_campaign
91221,58244,Tuy Hoa,2019-12-25,Male,25-34,organic_search
91222,58244,Tuy Hoa,2021-09-28,Non-binary,25-34,referral
91223,58249,Tam Ky,2020-12-02,Female,25-34,organic_search
91224,58249,Tam Ky,2012-12-10,Female,18-24,social_media
91226,58249,Tam Ky,2016-10-07,Female,45-54,organic_search
91227,58249,Tam Ky,2019-12-26,Male,35-44,social_media
91229,58251,Tuy Hoa,2021-05-15,Female,25-34,paid_search
91230,58251,Tuy Hoa,2015-11-17,Female,25-34,paid_search
91231,58251,Tuy Hoa,2021-04-05,Male,35-44,email_campaign
91232,58251,Tuy Hoa,2020-06-26,Male,35-44,paid_search
91235,58254,Hue,2021-08-02,Female,45-54,email_campaign
91236,58254,Hue,2022-07-13,Female,25-34,direct
91237,58254,Hue,2019-10-24,Female,25-34,email_campaign
91238,58256,Tuy Hoa,2019-02-15,Female,25-34,social_media
91241,58256,Tuy Hoa,2018-10-30,Male,18-24,referral
91242,58256,Tuy Hoa,2019-05-17,Male,55+,referral
91243,58257,Dong Hoi,2021-02-06,Male,45-54,paid_search
91244,58257,Dong Hoi,2022-06-28,Male,35-44,organic_search
91245,58257,Dong Hoi,2022-04-25,Male,35-44,email_campaign
91247,58257,Dong Hoi,2021-11-07,Female,55+,organic_search
91248,58258,Hoi An,2019-11-02,Male,35-44,paid_search
91249,58258,Hoi An,2015-06-10,Male,25-34,social_media
91250,58258,Hoi An,2020-08-22,Female,35-44,direct
91251,58258,Hoi An,2022-06-07,Female,35-44,social_media
91252,58258,Hoi An,2021-01-12,Male,45-54,organic_search
91253,58259,Phan Rang-Thap Cham,2018-01-13,Female,25-34,organic_search
91254,58259,Phan Rang-Thap Cham,2022-10-16,Female,25-34,direct
91255,58259,Phan Rang-Thap Cham,2016-05-23,Female,25-34,organic_search
91256,58259,Phan Rang-Thap Cham,2015-10-04,Male,45-54,organic_search
91257,58259,Phan Rang-Thap Cham,2020-01-05,Female,35-44,direct
91258,58260,Hoi An,2018-02-11,Male,35-44,organic_search
91259,58260,Hoi An,2018-04-14,Male,25-34,organic_search
91260,58260,Hoi An,2017-10-21,Male,18-24,social_media
91262,58260,Hoi An,2016-02-26,Non-binary,45-54,organic_search
91263,58261,Kon Tum,2021-06-25,Male,55+,email_campaign
91264,58261,Kon Tum,2020-04-03,Female,35-44,organic_search
91266,58261,Kon Tum,2014-08-07,Male,25-34,direct
91267,58261,Kon Tum,2019-05-06,Male,35-44,paid_search
91268,58262,Tuy Hoa,2022-03-28,Non-binary,25-34,social_media
91269,58262,Tuy Hoa,2020-09-17,Male,25-34,social_media
91270,58262,Tuy Hoa,2022-03-30,Female,25-34,social_media
91272,58262,Tuy Hoa,2021-07-25,Female,55+,social_media
91273,58265,Nha Trang,2021-09-15,Female,25-34,organic_search
91274,58265,Nha Trang,2018-12-07,Male,18-24,paid_search
91275,58265,Nha Trang,2019-06-19,Male,25-34,organic_search
91276,58265,Nha Trang,2018-03-01,Female,25-34,referral
91277,58265,Nha Trang,2016-02-03,Female,25-34,paid_search
91281,58266,Hoi An,2012-12-01,Female,18-24,paid_search
91282,58266,Hoi An,2019-12-06,Female,45-54,email_campaign
91283,58267,Phan Thiet,2020-11-11,Male,35-44,social_media
91284,58267,Phan Thiet,2018-07-27,Male,55+,paid_search
91286,58267,Phan Thiet,2020-09-01,Female,55+,direct
91287,58267,Phan Thiet,2016-05-17,Female,45-54,social_media
91289,58270,Phan Rang-Thap Cham,2022-03-04,Male,35-44,paid_search
91290,58270,Phan Rang-Thap Cham,2021-05-12,Male,25-34,social_media
91291,58270,Phan Rang-Thap Cham,2020-12-07,Female,18-24,organic_search
91295,58271,Phan Rang-Thap Cham,2018-03-10,Male,35-44,social_media
91297,58271,Phan Rang-Thap Cham,2020-09-06,Female,35-44,paid_search
91298,58272,Da Nang,2021-03-21,Male,45-54,referral
91299,58272,Da Nang,2021-03-02,Female,35-44,direct
91300,58272,Da Nang,2015-04-15,Female,45-54,organic_search
91301,58272,Da Nang,2016-01-23,Female,35-44,organic_search
91302,58272,Da Nang,2017-10-26,Male,18-24,organic_search
91306,58273,Tuy Hoa,2022-02-21,Male,25-34,organic_search
91307,58273,Tuy Hoa,2021-11-27,Female,35-44,organic_search
91308,58274,Quy Nhon,2022-04-05,Female,25-34,social_media
91309,58274,Quy Nhon,2015-06-04,Male,25-34,social_media
91311,58274,Quy Nhon,2016-12-31,Female,45-54,paid_search
91312,58274,Quy Nhon,2015-08-01,Non-binary,35-44,organic_search
91314,58275,Phan Thiet,2019-10-03,Female,35-44,organic_search
91315,58275,Phan Thiet,2018-08-25,Male,25-34,organic_search
91316,58275,Phan Thiet,2020-11-05,Female,45-54,organic_search
91317,58275,Phan Thiet,2021-11-18,Male,25-34,social_media
91318,58276,Hoi An,2017-02-23,Female,18-24,organic_search
91319,58276,Hoi An,2019-09-14,Male,25-34,referral
91321,58276,Hoi An,2016-10-26,Female,45-54,direct
91323,58278,Dong Hoi,2022-04-07,Male,35-44,social_media
91324,58278,Dong Hoi,2022-04-01,Male,18-24,organic_search
91325,58278,Dong Hoi,2017-01-16,Female,35-44,organic_search
91328,58281,Quang Ngai,2022-01-10,Male,25-34,social_media
91331,58281,Quang Ngai,2020-10-28,Male,25-34,paid_search
91333,58282,Quang Ngai,2018-12-01,Male,25-34,organic_search
91334,58282,Quang Ngai,2019-01-17,Male,18-24,organic_search
91335,58282,Quang Ngai,2020-11-15,Female,25-34,social_media
91336,58282,Quang Ngai,2020-03-14,Male,55+,referral
91337,58282,Quang Ngai,2022-11-30,Non-binary,25-34,social_media
91338,58301,Nha Trang,2017-10-09,Female,35-44,paid_search
91339,58301,Nha Trang,2016-09-14,Female,35-44,organic_search
91340,58301,Nha Trang,2021-12-31,Male,35-44,social_media
91341,58301,Nha Trang,2017-09-16,Male,25-34,organic_search
91342,58301,Nha Trang,2022-04-13,Female,35-44,organic_search
91343,58316,Kon Tum,2018-11-17,Female,55+,paid_search
91344,58316,Kon Tum,2018-01-09,Male,25-34,paid_search
91346,58316,Kon Tum,2020-12-14,Male,25-34,email_campaign
91347,58316,Kon Tum,2014-03-20,Female,55+,direct
91348,58318,Phan Thiet,2017-10-16,Female,45-54,organic_search
91349,58318,Phan Thiet,2021-06-03,Male,45-54,organic_search
91350,58318,Phan Thiet,2022-11-16,Female,45-54,referral
91351,58318,Phan Thiet,2017-06-18,Female,18-24,direct
91352,58318,Phan Thiet,2018-11-16,Female,35-44,referral
91353,58324,Phan Thiet,2021-07-23,Male,25-34,social_media
91354,58324,Phan Thiet,2016-01-31,Female,25-34,referral
91355,58324,Phan Thiet,2019-07-10,Male,35-44,social_media
91356,58324,Phan Thiet,2022-08-01,Female,25-34,social_media
91357,58324,Phan Thiet,2019-02-06,Female,35-44,social_media
91359,58329,Dong Hoi,2022-07-24,Non-binary,18-24,social_media
91360,58329,Dong Hoi,2013-06-13,Female,55+,email_campaign
91361,58329,Dong Hoi,2018-07-16,Non-binary,45-54,social_media
91362,58329,Dong Hoi,2018-11-22,Male,45-54,organic_search
91363,58330,Phan Rang-Thap Cham,2019-03-24,Female,18-24,paid_search
91364,58330,Phan Rang-Thap Cham,2017-09-05,Male,45-54,social_media
91365,58330,Phan Rang-Thap Cham,2019-11-10,Female,25-34,paid_search
91368,58331,Quang Ngai,2015-02-02,Female,18-24,organic_search
91369,58331,Quang Ngai,2020-01-07,Female,55+,referral
91370,58331,Quang Ngai,2020-06-16,Female,25-34,social_media
91373,58339,Phan Rang-Thap Cham,2017-10-12,Male,35-44,organic_search
91374,58339,Phan Rang-Thap Cham,2019-10-15,Male,25-34,organic_search
91375,58339,Phan Rang-Thap Cham,2019-07-24,Female,18-24,paid_search
91376,58339,Phan Rang-Thap Cham,2019-05-04,Female,25-34,email_campaign
91378,58341,Hoi An,2017-05-03,Male,45-54,social_media
91379,58341,Hoi An,2016-09-12,Male,25-34,social_media
91380,58341,Hoi An,2015-11-17,Female,45-54,organic_search
91381,58341,Hoi An,2020-07-15,Female,35-44,paid_search
91382,58341,Hoi An,2019-11-12,Female,25-34,email_campaign
91383,58344,Tam Ky,2013-09-17,Female,55+,direct
91384,58344,Tam Ky,2016-12-10,Female,35-44,organic_search
91386,58344,Tam Ky,2018-06-25,Female,45-54,direct
91387,58344,Tam Ky,2020-06-04,Female,35-44,direct
91388,58346,Hoi An,2022-10-06,Female,25-34,paid_search
91389,58346,Hoi An,2017-07-26,Male,25-34,social_media
91390,58346,Hoi An,2020-06-29,Non-binary,35-44,organic_search
91391,58346,Hoi An,2014-07-18,Male,25-34,referral
91394,58348,Nha Trang,2015-04-24,Female,25-34,direct
91396,58348,Nha Trang,2020-03-14,Male,45-54,email_campaign
91397,58348,Nha Trang,2021-07-04,Female,45-54,social_media
91398,58352,Phan Rang-Thap Cham,2015-08-18,Male,45-54,organic_search
91400,58352,Phan Rang-Thap Cham,2018-08-09,Male,25-34,paid_search
91401,58352,Phan Rang-Thap Cham,2021-05-12,Female,25-34,social_media
91403,58356,Tam Ky,2020-02-20,Female,35-44,paid_search
91406,58356,Tam Ky,2022-06-27,Female,35-44,organic_search
91407,58356,Tam Ky,2018-08-15,Male,45-54,organic_search
91408,58361,Nha Trang,2020-04-09,Male,25-34,email_campaign
91409,58361,Nha Trang,2017-08-22,Male,35-44,social_media
91410,58361,Nha Trang,2018-08-30,Male,25-34,paid_search
91414,58363,Quy Nhon,2016-04-19,Female,55+,paid_search
91415,58363,Quy Nhon,2018-04-21,Female,25-34,organic_search
91416,58363,Quy Nhon,2019-07-21,Male,25-34,paid_search
91418,58367,Tuy Hoa,2017-07-06,Female,55+,referral
91420,58367,Tuy Hoa,2022-01-08,Male,35-44,social_media
91422,58367,Tuy Hoa,2022-02-27,Non-binary,25-34,paid_search
91423,58368,Tuy Hoa,2015-07-11,Male,35-44,social_media
91425,58368,Tuy Hoa,2022-11-22,Male,55+,social_media
91426,58368,Tuy Hoa,2016-02-17,Female,18-24,email_campaign
91427,58368,Tuy Hoa,2019-10-31,Male,25-34,social_media
91428,58369,Phan Rang-Thap Cham,2020-11-14,Male,45-54,paid_search
91429,58369,Phan Rang-Thap Cham,2021-02-02,Non-binary,25-34,organic_search
91431,58369,Phan Rang-Thap Cham,2020-05-17,Female,25-34,social_media
91432,58369,Phan Rang-Thap Cham,2020-06-17,Male,35-44,referral
91433,58374,Phan Thiet,2016-09-25,Female,25-34,paid_search
91434,58374,Phan Thiet,2017-05-14,Female,25-34,social_media
91435,58374,Phan Thiet,2020-12-23,Female,25-34,organic_search
91436,58374,Phan Thiet,2020-09-26,Female,45-54,paid_search
91437,58374,Phan Thiet,2022-12-06,Female,45-54,social_media
91438,58377,Kon Tum,2020-11-08,Non-binary,25-34,social_media
91441,58377,Kon Tum,2015-11-14,Male,55+,social_media
91442,58377,Kon Tum,2016-07-31,Female,45-54,organic_search
91443,58380,Phan Thiet,2022-09-07,Male,25-34,referral
91444,58380,Phan Thiet,2022-08-09,Female,55+,paid_search
91445,58380,Phan Thiet,2018-08-26,Male,45-54,social_media
91446,58380,Phan Thiet,2018-08-06,Female,35-44,email_campaign
91447,58380,Phan Thiet,2021-01-15,Female,25-34,paid_search
91448,58384,Kon Tum,2020-11-22,Male,25-34,email_campaign
91449,58384,Kon Tum,2015-01-10,Female,45-54,referral
91451,58384,Kon Tum,2021-08-10,Female,55+,referral
91452,58384,Kon Tum,2018-08-19,Female,35-44,email_campaign
91454,58385,Dong Hoi,2018-10-15,Female,45-54,paid_search
91455,58385,Dong Hoi,2022-09-14,Male,35-44,referral
91457,58385,Dong Hoi,2018-08-27,Male,18-24,direct
91458,58401,Phan Rang-Thap Cham,2022-08-06,Female,18-24,referral
91459,58401,Phan Rang-Thap Cham,2021-08-23,Female,25-34,organic_search
91460,58401,Phan Rang-Thap Cham,2021-08-25,Male,25-34,organic_search
91461,58401,Phan Rang-Thap Cham,2022-02-01,Female,55+,social_media
91462,58401,Phan Rang-Thap Cham,2019-09-09,Male,45-54,organic_search
91463,58402,Hue,2018-03-06,Female,35-44,email_campaign
91465,58402,Hue,2017-03-14,Male,18-24,organic_search
91466,58402,Hue,2019-07-18,Female,45-54,direct
91467,58402,Hue,2022-09-20,Male,18-24,organic_search
91468,58413,Dong Hoi,2013-08-24,Male,18-24,email_campaign
91469,58413,Dong Hoi,2018-06-17,Female,35-44,email_campaign
91470,58413,Dong Hoi,2020-05-27,Female,35-44,paid_search
91471,58413,Dong Hoi,2020-05-28,Female,55+,referral
91472,58413,Dong Hoi,2020-05-01,Female,45-54,social_media
91473,58416,Quy Nhon,2016-04-17,Female,45-54,email_campaign
91474,58416,Quy Nhon,2015-03-05,Male,18-24,direct
91477,58416,Quy Nhon,2015-04-24,Female,25-34,social_media
91478,58418,Phan Rang-Thap Cham,2016-04-13,Male,25-34,social_media
91480,58418,Phan Rang-Thap Cham,2019-10-07,Female,25-34,social_media
91481,58418,Phan Rang-Thap Cham,2021-03-03,Male,35-44,paid_search
91482,58418,Phan Rang-Thap Cham,2021-05-04,Male,35-44,social_media
91484,58420,Hue,2017-10-19,Male,18-24,organic_search
91486,58420,Hue,2014-09-18,Non-binary,35-44,email_campaign
91487,58420,Hue,2016-04-01,Male,35-44,email_campaign
91488,58421,Quy Nhon,2020-04-28,Female,45-54,social_media
91489,58421,Quy Nhon,2019-08-24,Male,25-34,referral
91490,58421,Quy Nhon,2020-02-20,Female,35-44,paid_search
91491,58421,Quy Nhon,2019-03-13,Female,45-54,organic_search
91492,58421,Quy Nhon,2016-12-12,Male,35-44,paid_search
91493,58424,Da Nang,2013-10-25,Female,25-34,organic_search
91494,58424,Da Nang,2022-07-04,Non-binary,25-34,organic_search
91495,58424,Da Nang,2021-12-07,Female,25-34,paid_search
91497,58424,Da Nang,2016-12-23,Female,55+,organic_search
91498,58425,Nha Trang,2014-09-12,Female,18-24,social_media
91500,58425,Nha Trang,2017-12-28,Female,35-44,social_media
91501,58425,Nha Trang,2022-05-11,Female,55+,paid_search
91502,58425,Nha Trang,2018-08-29,Male,35-44,social_media
91504,58428,Hoi An,2019-01-29,Female,25-34,organic_search
91505,58428,Hoi An,2021-05-28,Female,35-44,paid_search
91506,58428,Hoi An,2012-11-11,Female,45-54,email_campaign
91507,58428,Hoi An,2015-11-15,Female,25-34,paid_search
91508,58433,Da Nang,2017-09-09,Female,35-44,paid_search
91510,58433,Da Nang,2021-02-25,Female,45-54,paid_search
91511,58433,Da Nang,2019-07-26,Female,25-34,social_media
91512,58433,Da Nang,2022-04-10,Female,25-34,organic_search
91513,58436,Phan Thiet,2019-10-26,Female,18-24,paid_search
91514,58436,Phan Thiet,2015-12-16,Female,55+,email_campaign
91515,58436,Phan Thiet,2022-12-01,Male,35-44,direct
91516,58436,Phan Thiet,2015-01-03,Female,45-54,organic_search
91517,58436,Phan Thiet,2021-02-27,Male,18-24,referral
91520,58438,Tam Ky,2020-08-07,Male,25-34,paid_search
91521,58438,Tam Ky,2021-06-02,Male,18-24,paid_search
91522,58438,Tam Ky,2020-05-29,Female,35-44,organic_search
91524,58440,Phan Thiet,2022-08-04,Male,45-54,social_media
91525,58440,Phan Thiet,2018-05-19,Female,25-34,direct
91528,58441,Quy Nhon,2016-10-06,Female,45-54,social_media
91530,58441,Quy Nhon,2014-07-25,Female,25-34,social_media
91531,58441,Quy Nhon,2021-06-17,Non-binary,45-54,paid_search
91533,58443,Hue,2015-01-28,Female,18-24,organic_search
91534,58443,Hue,2014-06-15,Female,25-34,organic_search
91535,58443,Hue,2016-02-01,Non-binary,25-34,email_campaign
91536,58443,Hue,2016-04-01,Female,25-34,paid_search
91537,58443,Hue,2022-09-05,Male,55+,direct
91538,58444,Phan Thiet,2017-07-25,Female,35-44,paid_search
91540,58444,Phan Thiet,2020-08-24,Male,18-24,social_media
91541,58444,Phan Thiet,2019-03-05,Female,18-24,organic_search
91542,58444,Phan Thiet,2020-02-05,Male,45-54,direct
91543,58445,Nha Trang,2017-03-17,Female,25-34,social_media
91544,58445,Nha Trang,2018-11-11,Female,18-24,paid_search
91545,58445,Nha Trang,2014-06-30,Non-binary,25-34,direct
91546,58445,Nha Trang,2016-01-25,Male,35-44,social_media
91547,58445,Nha Trang,2022-02-28,Male,45-54,organic_search
91548,58448,Dong Hoi,2022-09-07,Female,18-24,social_media
91549,58448,Dong Hoi,2022-07-11,Female,45-54,social_media
91550,58448,Dong Hoi,2022-10-02,Male,25-34,email_campaign
91552,58448,Dong Hoi,2017-09-07,Female,45-54,organic_search
91554,58454,Phan Rang-Thap Cham,2020-10-03,Male,55+,social_media
91556,58454,Phan Rang-Thap Cham,2022-05-09,Male,45-54,paid_search
91558,58455,Quang Ngai,2017-05-24,Male,18-24,paid_search
91559,58455,Quang Ngai,2021-09-30,Female,25-34,email_campaign
91562,58455,Quang Ngai,2013-08-02,Male,35-44,social_media
91563,58456,Quy Nhon,2022-02-27,Male,25-34,paid_search
91564,58456,Quy Nhon,2018-10-30,Female,18-24,organic_search
91565,58456,Quy Nhon,2022-06-28,Male,18-24,email_campaign
91566,58456,Quy Nhon,2022-09-18,Female,55+,organic_search
91567,58456,Quy Nhon,2021-04-26,Male,25-34,social_media
91568,58458,Dong Hoi,2022-04-14,Male,35-44,organic_search
91569,58458,Dong Hoi,2020-03-29,Male,35-44,organic_search
91570,58458,Dong Hoi,2015-10-30,Male,25-34,email_campaign
91574,58461,Kon Tum,2021-01-20,Male,55+,paid_search
91575,58461,Kon Tum,2016-10-28,Male,25-34,organic_search
91577,58461,Kon Tum,2022-03-22,Male,25-34,organic_search
91579,58463,Tuy Hoa,2015-12-22,Non-binary,35-44,social_media
91581,58463,Tuy Hoa,2022-09-10,Female,25-34,organic_search
91582,58463,Tuy Hoa,2012-10-24,Female,25-34,social_media
91583,58466,Phan Rang-Thap Cham,2022-01-17,Female,25-34,direct
91584,58466,Phan Rang-Thap Cham,2021-03-14,Female,25-34,email_campaign
91585,58466,Phan Rang-Thap Cham,2016-02-08,Female,25-34,social_media
91586,58466,Phan Rang-Thap Cham,2019-05-27,Female,25-34,social_media
91588,58467,Hoi An,2015-10-05,Female,35-44,email_campaign
91589,58467,Hoi An,2017-05-28,Non-binary,18-24,direct
91591,58467,Hoi An,2020-02-26,Female,35-44,organic_search
91592,58467,Hoi An,2022-08-03,Male,25-34,paid_search
91593,58472,Nha Trang,2020-05-16,Female,18-24,organic_search
91595,58472,Nha Trang,2019-08-01,Male,55+,email_campaign
91596,58472,Nha Trang,2019-08-16,Female,25-34,social_media
91597,58472,Nha Trang,2019-04-18,Female,18-24,organic_search
91598,58474,Tam Ky,2018-05-22,Female,45-54,paid_search
91599,58474,Tam Ky,2022-03-11,Female,45-54,organic_search
91600,58474,Tam Ky,2019-09-28,Female,25-34,organic_search
91601,58474,Tam Ky,2019-09-30,Female,25-34,organic_search
91603,58476,Kon Tum,2014-05-24,Female,45-54,paid_search
91605,58476,Kon Tum,2014-11-15,Female,25-34,organic_search
91606,58476,Kon Tum,2022-06-22,Male,35-44,social_media
91607,58476,Kon Tum,2016-07-29,Female,55+,organic_search
91608,58479,Nha Trang,2019-09-08,Female,35-44,social_media
91609,58479,Nha Trang,2018-08-29,Male,25-34,paid_search
91610,58479,Nha Trang,2020-08-24,Female,18-24,paid_search
91611,58479,Nha Trang,2021-04-25,Male,45-54,organic_search
91612,58479,Nha Trang,2012-06-28,Female,25-34,organic_search
91613,58480,Quy Nhon,2016-06-16,Female,55+,paid_search
91614,58480,Quy Nhon,2013-04-23,Female,25-34,organic_search
91616,58480,Quy Nhon,2020-09-02,Female,25-34,direct
91617,58480,Quy Nhon,2022-06-17,Male,25-34,paid_search
91618,58482,Dong Hoi,2022-06-08,Female,35-44,email_campaign
91619,58482,Dong Hoi,2022-07-19,Female,55+,email_campaign
91620,58482,Dong Hoi,2016-12-23,Female,25-34,social_media
91621,58482,Dong Hoi,2019-02-13,Male,25-34,organic_search
91622,58482,Dong Hoi,2016-03-31,Female,45-54,organic_search
91624,58486,Quang Ngai,2022-07-06,Male,35-44,social_media
91625,58486,Quang Ngai,2020-12-13,Female,18-24,organic_search
91626,58486,Quang Ngai,2022-02-14,Female,35-44,direct
91627,58486,Quang Ngai,2017-02-16,Male,55+,direct
91628,58492,Hue,2018-07-02,Female,25-34,direct
91629,58492,Hue,2021-03-30,Male,45-54,social_media
91630,58492,Hue,2018-12-20,Non-binary,35-44,email_campaign
91631,58492,Hue,2019-04-25,Non-binary,35-44,organic_search
91632,58492,Hue,2016-04-22,Male,35-44,direct
91633,58494,Da Nang,2022-12-15,Male,25-34,email_campaign
91634,58494,Da Nang,2019-01-25,Female,18-24,organic_search
91636,58494,Da Nang,2017-04-25,Female,18-24,paid_search
