order_id,ship_date,delivery_date,shipping_fee
444532,2016-11-11,2016-11-18,28.7
444533,2016-11-08,2016-11-11,0.18
444534,2016-11-06,2016-11-11,2.41
444536,2016-11-11,2016-11-16,0.04
444539,2016-11-11,2016-11-13,26.62
444541,2016-11-09,2016-11-15,2.86
444542,2016-11-10,2016-11-16,1.21
444545,2016-11-10,2016-11-13,2.95
444547,2016-11-09,2016-11-12,2.14
444548,2016-11-09,2016-11-14,1.37
444549,2016-11-08,2016-11-11,2.43
444550,2016-11-09,2016-11-16,0.39
444552,2016-11-08,2016-11-11,0.51
444553,2016-11-09,2016-11-16,0.61
444555,2016-11-11,2016-11-13,2.84
444557,2016-11-13,2016-11-18,2.2
444560,2016-11-13,2016-11-15,1.63
444562,2016-11-10,2016-11-13,1.9
444563,2016-11-11,2016-11-16,1.49
444564,2016-11-14,2016-11-17,22.27
444566,2016-11-11,2016-11-18,0.99
444567,2016-11-12,2016-11-19,2.96
444568,2016-11-08,2016-11-12,1.14
444569,2016-11-14,2016-11-16,1.87
444574,2016-11-10,2016-11-13,27.89
444575,2016-11-11,2016-11-13,30.92
444576,2016-11-10,2016-11-15,0.79
444577,2016-11-10,2016-11-13,2.03
444578,2016-11-10,2016-11-16,1.61
444580,2016-11-10,2016-11-13,2.13
444581,2016-11-14,2016-11-16,0.5
444582,2016-11-13,2016-11-20,1.31
444583,2016-11-13,2016-11-16,1.05
444584,2016-11-09,2016-11-11,24.38
444585,2016-11-11,2016-11-17,0.8
444586,2016-11-12,2016-11-19,2.03
444587,2016-11-08,2016-11-15,0.58
444588,2016-11-12,2016-11-18,1.96
444589,2016-11-12,2016-11-18,2.51
444590,2016-11-10,2016-11-16,1.62
444593,2016-11-10,2016-11-12,2.84
444594,2016-11-09,2016-11-13,0.41
444595,2016-11-09,2016-11-15,2.83
444597,2016-11-11,2016-11-17,0.9
444601,2016-11-11,2016-11-15,26.95
444603,2016-11-09,2016-11-15,24.15
444604,2016-11-09,2016-11-15,0.12
444605,2016-11-10,2016-11-14,0.76
444606,2016-11-08,2016-11-13,1.62
444607,2016-11-10,2016-11-15,0.43
444608,2016-11-12,2016-11-14,1.5
444609,2016-11-09,2016-11-16,2.88
444610,2016-11-09,2016-11-15,2.71
444613,2016-11-10,2016-11-14,27.09
444614,2016-11-11,2016-11-17,23.6
444615,2016-11-09,2016-11-14,2.95
444616,2016-11-10,2016-11-14,2.77
444617,2016-11-11,2016-11-17,2.77
444619,2016-11-10,2016-11-17,2.08
444620,2016-11-07,2016-11-14,1.63
444621,2016-11-11,2016-11-16,29.88
444622,2016-11-14,2016-11-19,2.72
444623,2016-11-12,2016-11-19,1.57
444624,2016-11-10,2016-11-16,1.86
444625,2016-11-14,2016-11-17,24.83
444627,2016-11-09,2016-11-16,0.59
444628,2016-11-11,2016-11-15,2.34
444629,2016-11-12,2016-11-15,2.09
444630,2016-11-13,2016-11-18,1.38
444631,2016-11-14,2016-11-19,2.68
444636,2016-11-09,2016-11-13,25.7
444638,2016-11-12,2016-11-19,2.06
444639,2016-11-09,2016-11-16,2.12
444640,2016-11-12,2016-11-18,1.91
444641,2016-11-07,2016-11-14,2.2
444642,2016-11-12,2016-11-15,0.74
444643,2016-11-12,2016-11-15,0.87
444646,2016-11-12,2016-11-15,2.36
444649,2016-11-09,2016-11-14,31.45
444650,2016-11-13,2016-11-15,1.17
444651,2016-11-07,2016-11-13,0.39
444652,2016-11-08,2016-11-13,1.15
444653,2016-11-12,2016-11-15,0.46
444654,2016-11-10,2016-11-12,1.81
444655,2016-11-14,2016-11-18,28.5
444656,2016-11-10,2016-11-12,1.26
444658,2016-11-09,2016-11-16,1.08
444659,2016-11-10,2016-11-16,1.15
444661,2016-11-11,2016-11-15,1.36
444662,2016-11-10,2016-11-17,2.26
444663,2016-11-09,2016-11-13,31.1
444664,2016-11-07,2016-11-13,2.85
444668,2016-11-14,2016-11-19,0.47
444669,2016-11-11,2016-11-16,1.45
444672,2016-11-13,2016-11-15,1.26
444673,2016-11-10,2016-11-16,1.95
444675,2016-11-11,2016-11-16,1.16
444676,2016-11-13,2016-11-17,24.15
444679,2016-11-10,2016-11-17,1.53
444680,2016-11-11,2016-11-15,30.68
444681,2016-11-10,2016-11-17,2.12
444682,2016-11-09,2016-11-16,2.23
444683,2016-11-08,2016-11-11,1.73
444684,2016-11-10,2016-11-14,1.44
444685,2016-11-07,2016-11-09,1.29
444686,2016-11-13,2016-11-15,0.95
444687,2016-11-12,2016-11-17,2.76
444688,2016-11-14,2016-11-16,26.15
444689,2016-11-07,2016-11-13,1.41
444692,2016-11-11,2016-11-18,1.96
444693,2016-11-10,2016-11-15,0.7
444694,2016-11-13,2016-11-20,2.88
444695,2016-11-09,2016-11-16,2.65
444697,2016-11-10,2016-11-16,23.6
444698,2016-11-09,2016-11-14,2.08
444700,2016-11-11,2016-11-15,0.76
444701,2016-11-14,2016-11-19,1.14
444703,2016-11-13,2016-11-20,2.72
444704,2016-11-08,2016-11-15,1.27
444705,2016-11-12,2016-11-15,2.62
444708,2016-11-14,2016-11-20,2.21
444709,2016-11-13,2016-11-20,1.24
444710,2016-11-12,2016-11-18,1.89
444711,2016-11-14,2016-11-20,0.42
444712,2016-11-08,2016-11-12,2.59
444713,2016-11-08,2016-11-11,0.41
444714,2016-11-10,2016-11-15,0.13
444715,2016-11-07,2016-11-13,1.25
444717,2016-11-10,2016-11-15,2.71
444719,2016-11-12,2016-11-16,0.93
444721,2016-11-11,2016-11-18,2.21
444722,2016-11-09,2016-11-13,0.14
444723,2016-11-14,2016-11-19,2.75
444724,2016-11-12,2016-11-17,1.04
444725,2016-11-07,2016-11-14,0.88
444726,2016-11-11,2016-11-16,2.5
444727,2016-11-07,2016-11-11,29.62
444728,2016-11-08,2016-11-14,2.63
444729,2016-11-11,2016-11-18,2.59
444731,2016-11-12,2016-11-14,0.98
444732,2016-11-09,2016-11-11,0.43
444735,2016-11-14,2016-11-21,2.89
444737,2016-11-09,2016-11-12,0.2
444739,2016-11-15,2016-11-19,28.54
444741,2016-11-14,2016-11-20,0.31
444742,2016-11-12,2016-11-14,0.94
444743,2016-11-12,2016-11-19,2.89
444744,2016-11-13,2016-11-16,0.52
444745,2016-11-11,2016-11-13,2.97
444746,2016-11-11,2016-11-14,1.77
444747,2016-11-10,2016-11-15,0.18
444748,2016-11-11,2016-11-16,0.67
444749,2016-11-09,2016-11-11,1.97
444750,2016-11-13,2016-11-19,1.4
444751,2016-11-11,2016-11-17,23.9
444752,2016-11-13,2016-11-19,27.7
444754,2016-11-13,2016-11-19,2.36
444755,2016-11-09,2016-11-15,2.79
444757,2016-11-09,2016-11-11,2.95
444763,2016-11-09,2016-11-12,25.95
444764,2016-11-14,2016-11-18,1.79
444765,2016-11-09,2016-11-15,0.88
444766,2016-11-12,2016-11-15,0.94
444768,2016-11-15,2016-11-21,1.57
444769,2016-11-13,2016-11-18,2.8
444770,2016-11-12,2016-11-14,1.01
444772,2016-11-08,2016-11-10,1.44
444775,2016-11-09,2016-11-15,1.07
444776,2016-11-11,2016-11-18,0.2
444777,2016-11-13,2016-11-17,2.0
444778,2016-11-13,2016-11-16,0.83
444779,2016-11-09,2016-11-15,0.86
444780,2016-11-13,2016-11-19,2.33
444782,2016-11-11,2016-11-14,2.84
444783,2016-11-12,2016-11-16,0.01
444784,2016-11-13,2016-11-15,1.85
444785,2016-11-11,2016-11-14,0.26
444786,2016-11-08,2016-11-13,1.26
444787,2016-11-12,2016-11-15,1.97
444789,2016-11-12,2016-11-17,1.21
444790,2016-11-13,2016-11-16,0.2
444792,2016-11-14,2016-11-19,0.91
444793,2016-11-12,2016-11-14,2.15
444794,2016-11-14,2016-11-19,2.06
444795,2016-11-09,2016-11-14,1.07
444796,2016-11-12,2016-11-14,0.51
444797,2016-11-13,2016-11-18,1.47
444799,2016-11-12,2016-11-19,20.06
444801,2016-11-13,2016-11-18,0.43
444802,2016-11-14,2016-11-18,28.94
444805,2016-11-09,2016-11-14,23.3
444806,2016-11-14,2016-11-18,2.04
444807,2016-11-13,2016-11-20,0.14
444808,2016-11-12,2016-11-18,1.43
444809,2016-11-10,2016-11-16,2.99
444810,2016-11-10,2016-11-16,0.2
444811,2016-11-15,2016-11-21,2.93
444816,2016-11-10,2016-11-12,1.12
444817,2016-11-14,2016-11-16,0.94
444818,2016-11-14,2016-11-19,0.33
444819,2016-11-13,2016-11-16,1.43
444822,2016-11-09,2016-11-16,1.92
444823,2016-11-12,2016-11-15,1.91
444824,2016-11-13,2016-11-18,0.77
444825,2016-11-10,2016-11-16,1.73
444826,2016-11-11,2016-11-16,30.83
444827,2016-11-14,2016-11-18,1.12
444829,2016-11-14,2016-11-20,0.41
444830,2016-11-13,2016-11-17,2.02
444833,2016-11-17,2016-11-20,1.97
444834,2016-11-11,2016-11-14,1.25
444835,2016-11-17,2016-11-24,1.77
444837,2016-11-15,2016-11-21,2.08
444840,2016-11-12,2016-11-19,1.12
444844,2016-11-16,2016-11-18,30.92
444846,2016-11-14,2016-11-19,1.8
444848,2016-11-14,2016-11-19,1.79
444850,2016-11-11,2016-11-16,1.36
444851,2016-11-13,2016-11-15,1.51
444852,2016-11-12,2016-11-16,2.64
444853,2016-11-14,2016-11-20,1.04
444854,2016-11-13,2016-11-17,27.42
444855,2016-11-14,2016-11-19,0.5
444856,2016-11-14,2016-11-18,29.33
444858,2016-11-14,2016-11-17,29.21
444859,2016-11-13,2016-11-17,2.57
444860,2016-11-12,2016-11-17,1.15
444861,2016-11-16,2016-11-20,0.64
444862,2016-11-16,2016-11-21,0.01
444863,2016-11-13,2016-11-17,25.74
444864,2016-11-14,2016-11-16,0.85
444865,2016-11-11,2016-11-14,22.11
444867,2016-11-13,2016-11-15,1.02
444868,2016-11-14,2016-11-18,1.82
444869,2016-11-17,2016-11-24,2.63
444871,2016-11-12,2016-11-17,27.59
444872,2016-11-12,2016-11-18,1.7
444873,2016-11-13,2016-11-15,0.13
444874,2016-11-14,2016-11-19,1.62
444875,2016-11-13,2016-11-17,0.63
444876,2016-11-12,2016-11-14,1.4
444877,2016-11-15,2016-11-21,2.06
444878,2016-11-16,2016-11-19,1.68
444879,2016-11-12,2016-11-15,1.49
444880,2016-11-13,2016-11-19,1.21
444882,2016-11-12,2016-11-18,1.15
444885,2016-11-13,2016-11-15,2.07
444886,2016-11-10,2016-11-12,0.35
444887,2016-11-13,2016-11-17,0.53
444888,2016-11-14,2016-11-19,2.79
444889,2016-11-15,2016-11-17,0.16
444891,2016-11-17,2016-11-21,1.01
444892,2016-11-12,2016-11-17,2.41
444894,2016-11-10,2016-11-17,2.52
444896,2016-11-13,2016-11-15,0.23
444898,2016-11-10,2016-11-15,29.94
444900,2016-11-13,2016-11-15,0.4
444901,2016-11-15,2016-11-18,2.41
444903,2016-11-14,2016-11-18,2.45
444904,2016-11-15,2016-11-19,2.49
444905,2016-11-14,2016-11-18,1.91
444906,2016-11-12,2016-11-15,0.67
444907,2016-11-16,2016-11-23,0.06
444910,2016-11-13,2016-11-16,2.88
444912,2016-11-13,2016-11-16,2.33
444914,2016-11-15,2016-11-19,0.33
444915,2016-11-11,2016-11-13,29.53
444916,2016-11-12,2016-11-18,30.91
444917,2016-11-15,2016-11-20,2.26
444919,2016-11-13,2016-11-17,2.95
444921,2016-11-15,2016-11-22,0.26
444922,2016-11-11,2016-11-13,1.14
444923,2016-11-11,2016-11-14,29.84
444926,2016-11-14,2016-11-17,2.4
444927,2016-11-13,2016-11-16,23.3
444928,2016-11-11,2016-11-13,0.33
444931,2016-11-14,2016-11-19,1.79
444932,2016-11-15,2016-11-22,1.69
444934,2016-11-12,2016-11-17,0.91
444935,2016-11-14,2016-11-20,0.75
444937,2016-11-16,2016-11-22,1.85
444938,2016-11-15,2016-11-20,0.3
444940,2016-11-12,2016-11-18,0.05
444941,2016-11-13,2016-11-20,0.98
444944,2016-11-17,2016-11-19,24.74
444945,2016-11-10,2016-11-17,2.52
444947,2016-11-14,2016-11-21,0.07
444948,2016-11-14,2016-11-19,0.36
444949,2016-11-17,2016-11-19,0.75
444950,2016-11-15,2016-11-19,2.73
444951,2016-11-13,2016-11-17,0.1
444952,2016-11-12,2016-11-14,2.82
444953,2016-11-15,2016-11-21,1.46
444954,2016-11-13,2016-11-20,0.6
444955,2016-11-11,2016-11-17,1.96
444956,2016-11-14,2016-11-16,1.38
444957,2016-11-12,2016-11-14,2.14
444958,2016-11-13,2016-11-16,0.87
444960,2016-11-15,2016-11-18,2.98
444961,2016-11-13,2016-11-17,0.16
444962,2016-11-14,2016-11-21,1.69
444963,2016-11-17,2016-11-23,3.0
444967,2016-11-12,2016-11-17,0.62
444968,2016-11-14,2016-11-19,1.04
444969,2016-11-12,2016-11-17,30.32
444971,2016-11-13,2016-11-20,0.6
444972,2016-11-14,2016-11-19,1.1
444973,2016-11-11,2016-11-18,0.75
444974,2016-11-14,2016-11-18,1.17
444975,2016-11-15,2016-11-19,2.34
444976,2016-11-14,2016-11-16,1.44
444977,2016-11-15,2016-11-21,1.04
444979,2016-11-10,2016-11-14,25.11
444981,2016-11-15,2016-11-18,1.42
444982,2016-11-11,2016-11-13,0.61
444983,2016-11-13,2016-11-18,0.57
444984,2016-11-13,2016-11-18,0.27
444985,2016-11-12,2016-11-18,0.54
444986,2016-11-16,2016-11-22,2.05
444987,2016-11-13,2016-11-16,1.9
444988,2016-11-17,2016-11-20,0.4
444989,2016-11-12,2016-11-16,2.76
444990,2016-11-11,2016-11-16,2.3
444992,2016-11-16,2016-11-21,1.92
444993,2016-11-10,2016-11-13,2.99
444994,2016-11-15,2016-11-17,0.02
444995,2016-11-10,2016-11-12,1.94
444998,2016-11-11,2016-11-17,0.32
444999,2016-11-14,2016-11-19,1.66
445000,2016-11-16,2016-11-20,1.79
445001,2016-11-13,2016-11-15,0.5
445003,2016-11-15,2016-11-17,31.78
445004,2016-11-14,2016-11-17,1.07
445006,2016-11-13,2016-11-19,2.49
445009,2016-11-12,2016-11-19,1.99
445010,2016-11-17,2016-11-24,1.28
445014,2016-11-13,2016-11-15,1.85
445015,2016-11-13,2016-11-20,2.95
445017,2016-11-11,2016-11-15,2.79
445018,2016-11-14,2016-11-21,1.99
445019,2016-11-13,2016-11-15,0.01
445020,2016-11-12,2016-11-17,0.93
445021,2016-11-15,2016-11-17,2.66
445022,2016-11-12,2016-11-17,25.32
445023,2016-11-14,2016-11-16,1.52
445024,2016-11-15,2016-11-22,1.05
445025,2016-11-16,2016-11-18,26.12
445026,2016-11-14,2016-11-19,0.06
445027,2016-11-15,2016-11-18,0.71
445028,2016-11-12,2016-11-17,1.37
445030,2016-11-14,2016-11-17,2.67
445031,2016-11-14,2016-11-17,2.24
445032,2016-11-17,2016-11-23,2.8
445033,2016-11-17,2016-11-24,2.92
445034,2016-11-13,2016-11-15,2.18
445035,2016-11-14,2016-11-17,1.89
445036,2016-11-11,2016-11-16,2.12
445038,2016-11-12,2016-11-17,0.29
445039,2016-11-14,2016-11-20,0.15
445040,2016-11-12,2016-11-16,0.44
445041,2016-11-12,2016-11-17,2.41
445042,2016-11-17,2016-11-19,1.23
445046,2016-11-12,2016-11-15,2.78
445047,2016-11-14,2016-11-16,1.21
445048,2016-11-10,2016-11-16,2.89
445049,2016-11-11,2016-11-15,2.24
445050,2016-11-15,2016-11-21,0.46
445051,2016-11-12,2016-11-19,1.63
445052,2016-11-15,2016-11-18,1.97
445053,2016-11-14,2016-11-17,2.15
445055,2016-11-18,2016-11-21,1.06
445057,2016-11-13,2016-11-17,0.26
445058,2016-11-17,2016-11-20,1.89
445059,2016-11-15,2016-11-17,1.25
445060,2016-11-16,2016-11-19,1.98
445061,2016-11-16,2016-11-18,0.99
445062,2016-11-15,2016-11-18,0.87
445063,2016-11-17,2016-11-23,1.21
445064,2016-11-14,2016-11-16,2.82
445065,2016-11-18,2016-11-21,2.22
445069,2016-11-16,2016-11-19,2.32
445071,2016-11-14,2016-11-19,0.2
445072,2016-11-15,2016-11-21,2.51
445073,2016-11-14,2016-11-16,29.86
445074,2016-11-16,2016-11-19,2.56
445075,2016-11-11,2016-11-18,1.1
445077,2016-11-11,2016-11-16,2.76
445079,2016-11-13,2016-11-15,0.85
445080,2016-11-16,2016-11-18,1.04
445081,2016-11-15,2016-11-22,2.74
445083,2016-11-15,2016-11-22,0.24
445084,2016-11-15,2016-11-18,1.88
445086,2016-11-11,2016-11-16,26.54
445087,2016-11-16,2016-11-21,1.7
445088,2016-11-17,2016-11-23,0.14
445089,2016-11-14,2016-11-18,1.82
445090,2016-11-13,2016-11-17,0.65
445094,2016-11-13,2016-11-16,2.16
445096,2016-11-12,2016-11-14,0.76
445097,2016-11-17,2016-11-24,26.87
445099,2016-11-17,2016-11-20,1.95
445100,2016-11-18,2016-11-23,27.37
445102,2016-11-14,2016-11-18,0.98
445103,2016-11-15,2016-11-18,0.66
445104,2016-11-14,2016-11-20,1.91
445105,2016-11-13,2016-11-16,1.07
445106,2016-11-18,2016-11-21,2.47
445107,2016-11-13,2016-11-17,0.99
445109,2016-11-15,2016-11-18,2.67
445113,2016-11-12,2016-11-16,1.92
445115,2016-11-14,2016-11-18,26.74
445116,2016-11-11,2016-11-14,1.37
445117,2016-11-12,2016-11-15,2.35
445118,2016-11-16,2016-11-21,1.11
445120,2016-11-12,2016-11-19,2.07
445125,2016-11-17,2016-11-19,2.55
445128,2016-11-17,2016-11-22,0.55
445129,2016-11-14,2016-11-18,0.93
445130,2016-11-14,2016-11-18,0.14
445131,2016-11-16,2016-11-23,1.22
445132,2016-11-16,2016-11-21,2.73
445133,2016-11-14,2016-11-20,0.68
445134,2016-11-16,2016-11-18,26.23
445135,2016-11-15,2016-11-21,29.93
445137,2016-11-15,2016-11-18,1.57
445140,2016-11-14,2016-11-16,1.85
445141,2016-11-13,2016-11-16,1.71
445143,2016-11-18,2016-11-23,1.37
445144,2016-11-15,2016-11-18,2.77
445145,2016-11-16,2016-11-19,1.81
445146,2016-11-12,2016-11-18,0.61
445148,2016-11-16,2016-11-21,1.13
445149,2016-11-17,2016-11-22,0.05
445150,2016-11-18,2016-11-21,2.51
445152,2016-11-14,2016-11-16,0.39
445153,2016-11-15,2016-11-21,2.13
445154,2016-11-16,2016-11-22,0.75
445155,2016-11-16,2016-11-23,2.11
445156,2016-11-17,2016-11-19,27.8
445158,2016-11-13,2016-11-16,22.58
445159,2016-11-12,2016-11-14,1.35
445160,2016-11-13,2016-11-20,2.89
445162,2016-11-15,2016-11-21,0.6
445164,2016-11-15,2016-11-17,0.39
445165,2016-11-12,2016-11-18,26.59
445166,2016-11-16,2016-11-22,0.98
445167,2016-11-14,2016-11-19,2.86
445168,2016-11-17,2016-11-22,0.09
445170,2016-11-17,2016-11-24,0.79
445171,2016-11-16,2016-11-23,0.22
445173,2016-11-14,2016-11-18,2.34
445174,2016-11-14,2016-11-19,1.5
445176,2016-11-16,2016-11-18,1.93
445179,2016-11-12,2016-11-15,2.14
445180,2016-11-12,2016-11-14,2.97
445181,2016-11-16,2016-11-18,31.9
445182,2016-11-13,2016-11-16,1.91
445183,2016-11-15,2016-11-21,23.09
445185,2016-11-12,2016-11-17,2.78
445186,2016-11-14,2016-11-21,2.71
445187,2016-11-15,2016-11-18,2.51
445188,2016-11-17,2016-11-23,2.12
445189,2016-11-14,2016-11-21,2.82
445190,2016-11-12,2016-11-18,0.9
445191,2016-11-15,2016-11-22,0.91
445192,2016-11-14,2016-11-19,1.59
445193,2016-11-18,2016-11-20,1.9
445197,2016-11-12,2016-11-19,0.28
445198,2016-11-12,2016-11-15,23.95
445199,2016-11-18,2016-11-23,0.58
445200,2016-11-11,2016-11-14,1.55
445201,2016-11-13,2016-11-19,2.37
445202,2016-11-14,2016-11-16,1.77
445203,2016-11-14,2016-11-19,31.06
445204,2016-11-15,2016-11-22,2.75
445206,2016-11-15,2016-11-17,0.11
445207,2016-11-17,2016-11-22,0.96
445208,2016-11-12,2016-11-18,2.04
445210,2016-11-15,2016-11-19,0.42
445211,2016-11-14,2016-11-21,1.89
445212,2016-11-18,2016-11-20,2.21
445213,2016-11-15,2016-11-20,0.48
445214,2016-11-15,2016-11-17,1.28
445215,2016-11-16,2016-11-19,1.5
445216,2016-11-17,2016-11-21,0.23
445217,2016-11-13,2016-11-20,0.57
445220,2016-11-12,2016-11-14,0.19
445221,2016-11-13,2016-11-20,0.82
445223,2016-11-15,2016-11-17,1.24
445224,2016-11-13,2016-11-18,2.78
445225,2016-11-12,2016-11-16,2.86
445227,2016-11-17,2016-11-24,26.45
445228,2016-11-13,2016-11-20,25.74
445230,2016-11-17,2016-11-19,0.75
445232,2016-11-12,2016-11-14,2.63
445237,2016-11-15,2016-11-20,23.91
445240,2016-11-16,2016-11-20,1.47
445243,2016-11-15,2016-11-20,0.6
445247,2016-11-17,2016-11-22,2.1
445248,2016-11-13,2016-11-18,0.22
445249,2016-11-11,2016-11-17,0.83
445251,2016-11-12,2016-11-19,2.04
445252,2016-11-13,2016-11-15,2.51
445254,2016-11-14,2016-11-20,0.5
445256,2016-11-18,2016-11-23,0.52
445257,2016-11-16,2016-11-19,1.11
445258,2016-11-15,2016-11-20,2.65
445259,2016-11-16,2016-11-23,2.29
445260,2016-11-15,2016-11-20,0.22
445261,2016-11-17,2016-11-21,0.54
445263,2016-11-14,2016-11-17,0.62
445264,2016-11-14,2016-11-21,1.45
445268,2016-11-15,2016-11-18,2.01
445271,2016-11-14,2016-11-16,2.93
445272,2016-11-14,2016-11-16,2.79
445275,2016-11-14,2016-11-20,2.46
445277,2016-11-12,2016-11-14,0.1
445278,2016-11-16,2016-11-19,27.06
445282,2016-11-15,2016-11-18,1.88
445283,2016-11-14,2016-11-16,23.58
445284,2016-11-15,2016-11-19,0.62
445285,2016-11-13,2016-11-18,2.78
445286,2016-11-14,2016-11-21,1.61
445290,2016-11-14,2016-11-17,0.44
445296,2016-11-14,2016-11-21,0.66
445297,2016-11-15,2016-11-17,0.31
445299,2016-11-16,2016-11-21,2.81
445300,2016-11-13,2016-11-15,2.42
445303,2016-11-16,2016-11-22,1.38
445304,2016-11-15,2016-11-21,1.36
445305,2016-11-14,2016-11-18,1.05
445306,2016-11-12,2016-11-17,1.08
445307,2016-11-15,2016-11-22,1.21
445309,2016-11-13,2016-11-19,2.41
445313,2016-11-13,2016-11-16,0.08
445314,2016-11-13,2016-11-20,0.13
445315,2016-11-16,2016-11-19,0.78
445317,2016-11-17,2016-11-23,1.42
445318,2016-11-14,2016-11-18,1.33
445319,2016-11-12,2016-11-19,1.79
445320,2016-11-12,2016-11-14,2.42
445321,2016-11-12,2016-11-18,0.64
445322,2016-11-18,2016-11-25,2.48
445323,2016-11-15,2016-11-19,1.31
445325,2016-11-15,2016-11-18,30.94
445326,2016-11-14,2016-11-18,1.33
445329,2016-11-11,2016-11-18,0.09
445330,2016-11-16,2016-11-21,2.8
445331,2016-11-16,2016-11-20,24.78
445332,2016-11-11,2016-11-13,0.03
445333,2016-11-12,2016-11-14,1.48
445335,2016-11-13,2016-11-19,2.02
445336,2016-11-14,2016-11-20,30.72
445337,2016-11-15,2016-11-21,0.07
445338,2016-11-13,2016-11-17,1.2
445339,2016-11-12,2016-11-19,2.56
445342,2016-11-12,2016-11-14,24.08
445343,2016-11-15,2016-11-18,1.95
445347,2016-11-17,2016-11-22,2.07
445348,2016-11-16,2016-11-19,0.35
445350,2016-11-13,2016-11-20,2.72
445351,2016-11-16,2016-11-18,23.84
445352,2016-11-15,2016-11-21,1.08
445353,2016-11-14,2016-11-20,0.29
445354,2016-11-15,2016-11-21,0.98
445355,2016-11-12,2016-11-14,30.54
445358,2016-11-16,2016-11-19,0.08
445359,2016-11-15,2016-11-21,1.79
445360,2016-11-17,2016-11-23,25.51
445362,2016-11-17,2016-11-21,31.71
445363,2016-11-18,2016-11-20,2.65
445364,2016-11-17,2016-11-23,1.55
445365,2016-11-18,2016-11-25,2.13
445366,2016-11-16,2016-11-23,0.55
445368,2016-11-12,2016-11-14,0.72
445369,2016-11-15,2016-11-17,28.06
445370,2016-11-15,2016-11-22,0.2
445373,2016-11-14,2016-11-16,1.11
445376,2016-11-12,2016-11-15,1.23
445377,2016-11-14,2016-11-19,25.28
445378,2016-11-16,2016-11-21,1.39
445381,2016-11-13,2016-11-20,2.14
445382,2016-11-14,2016-11-19,2.78
445383,2016-11-13,2016-11-18,2.1
445385,2016-11-16,2016-11-20,2.31
445386,2016-11-15,2016-11-19,1.21
445389,2016-11-13,2016-11-18,1.32
445390,2016-11-15,2016-11-17,0.11
445391,2016-11-15,2016-11-17,0.72
445392,2016-11-14,2016-11-21,0.39
445393,2016-11-15,2016-11-19,2.49
445394,2016-11-18,2016-11-23,1.13
445395,2016-11-13,2016-11-18,2.71
445396,2016-11-19,2016-11-22,1.96
445398,2016-11-15,2016-11-17,2.67
445399,2016-11-17,2016-11-21,1.0
445400,2016-11-15,2016-11-21,0.24
445401,2016-11-17,2016-11-19,0.09
445402,2016-11-15,2016-11-20,1.38
445403,2016-11-16,2016-11-22,0.51
445404,2016-11-17,2016-11-23,1.15
445406,2016-11-14,2016-11-18,30.13
445407,2016-11-15,2016-11-21,0.67
445413,2016-11-13,2016-11-17,2.22
445416,2016-11-13,2016-11-20,1.24
445417,2016-11-19,2016-11-24,2.95
445418,2016-11-15,2016-11-21,0.3
445420,2016-11-15,2016-11-19,1.99
445422,2016-11-18,2016-11-23,0.21
445424,2016-11-14,2016-11-16,31.81
445425,2016-11-14,2016-11-19,0.65
445427,2016-11-13,2016-11-17,1.46
445429,2016-11-14,2016-11-17,0.41
445432,2016-11-16,2016-11-22,2.8
445434,2016-11-14,2016-11-18,1.94
445437,2016-11-14,2016-11-17,0.22
445438,2016-11-19,2016-11-24,1.44
445440,2016-11-16,2016-11-20,2.14
445442,2016-11-13,2016-11-19,0.63
445443,2016-11-16,2016-11-21,0.87
445444,2016-11-19,2016-11-24,1.26
445445,2016-11-16,2016-11-21,1.22
445446,2016-11-15,2016-11-18,0.53
445448,2016-11-14,2016-11-19,1.24
445450,2016-11-19,2016-11-22,1.69
445451,2016-11-18,2016-11-25,0.23
445454,2016-11-17,2016-11-19,0.17
445455,2016-11-17,2016-11-23,0.75
445456,2016-11-16,2016-11-23,2.35
445459,2016-11-17,2016-11-19,0.24
445461,2016-11-14,2016-11-16,0.55
445462,2016-11-17,2016-11-19,0.65
445464,2016-11-19,2016-11-25,23.52
445466,2016-11-18,2016-11-22,30.96
445468,2016-11-16,2016-11-18,1.23
445469,2016-11-17,2016-11-22,1.74
445470,2016-11-17,2016-11-21,0.68
445471,2016-11-14,2016-11-21,0.24
445472,2016-11-18,2016-11-20,2.46
445474,2016-11-16,2016-11-19,2.27
445475,2016-11-16,2016-11-20,26.12
445476,2016-11-12,2016-11-19,27.42
445477,2016-11-18,2016-11-23,2.33
445478,2016-11-12,2016-11-16,2.59
445479,2016-11-16,2016-11-22,1.95
445480,2016-11-14,2016-11-16,31.03
445481,2016-11-15,2016-11-19,1.87
445482,2016-11-14,2016-11-19,1.45
445483,2016-11-13,2016-11-19,0.14
445484,2016-11-17,2016-11-24,1.75
445485,2016-11-14,2016-11-20,2.82
445486,2016-11-17,2016-11-20,26.8
445487,2016-11-18,2016-11-22,23.64
445488,2016-11-15,2016-11-18,1.61
445489,2016-11-14,2016-11-17,1.65
445490,2016-11-15,2016-11-19,1.11
445492,2016-11-17,2016-11-24,0.97
445493,2016-11-15,2016-11-17,0.47
445494,2016-11-15,2016-11-20,1.58
445496,2016-11-13,2016-11-17,2.57
445497,2016-11-17,2016-11-24,0.42
445498,2016-11-17,2016-11-19,31.33
445499,2016-11-13,2016-11-20,0.32
445500,2016-11-13,2016-11-16,3.0
445507,2016-11-12,2016-11-15,1.44
