order_id,payment_method,payment_value,installments
413667,paypal,4414.01,12
413668,credit_card,46586.43,12
413669,credit_card,43583.77,12
413670,apple_pay,29431.64,1
413672,bank_transfer,16999.12,3
413673,credit_card,12932.35,1
413674,credit_card,23767.14,6
413675,credit_card,20105.04,1
413677,credit_card,17200.58,3
413678,paypal,16405.99,1
413680,paypal,12357.17,3
413681,credit_card,11738.87,12
413682,credit_card,8596.16,1
413683,paypal,62871.76,3
413684,apple_pay,4455.42,1
413685,credit_card,5377.63,6
413687,credit_card,12993.8,1
413688,credit_card,15321.22,1
413690,cod,557.98,1
413691,credit_card,10914.07,3
413692,credit_card,7842.87,3
413694,credit_card,17635.97,6
413695,credit_card,17741.31,1
413696,credit_card,5570.97,3
413697,credit_card,17583.0,1
413699,credit_card,7816.75,6
413700,apple_pay,1267.49,3
413701,credit_card,18343.27,6
413702,credit_card,30458.21,3
413703,credit_card,13184.93,1
413705,bank_transfer,65069.23,6
413706,bank_transfer,15210.34,1
413707,credit_card,944.56,3
413708,cod,481.21,1
413709,credit_card,22283.49,6
413711,bank_transfer,7317.98,12
413712,credit_card,10347.23,12
413713,credit_card,7508.9,3
413717,paypal,4815.25,1
413718,apple_pay,6308.69,6
413719,credit_card,2910.21,6
413721,credit_card,7347.01,12
413723,credit_card,43437.56,3
413725,credit_card,8512.55,1
413726,credit_card,13566.46,1
413727,credit_card,33030.31,3
413728,credit_card,4305.66,6
413730,credit_card,49909.3,3
413731,credit_card,52319.97,3
413732,apple_pay,12036.09,6
413733,credit_card,8942.9,6
413734,credit_card,30588.43,12
413737,credit_card,9125.45,6
413738,paypal,25750.27,3
413739,paypal,12565.24,1
413741,cod,23807.84,1
413745,cod,22513.59,1
413746,cod,10307.82,1
413747,credit_card,2531.62,3
413748,bank_transfer,57422.76,6
413749,credit_card,11067.76,12
413750,credit_card,11218.22,3
413752,cod,5475.26,1
413753,credit_card,5639.35,1
413754,paypal,15205.92,3
413755,paypal,1482.03,12
413756,cod,4214.28,1
413757,apple_pay,8546.9,3
413758,paypal,18508.92,1
413760,credit_card,15902.62,3
413762,apple_pay,3817.1,3
413764,credit_card,7991.26,1
413766,credit_card,41189.95,6
413768,apple_pay,10210.56,3
413770,credit_card,2195.55,6
413771,bank_transfer,54351.14,1
413772,bank_transfer,48962.99,1
413773,bank_transfer,11168.7,1
413775,paypal,19259.93,6
413776,credit_card,13669.7,3
413777,cod,5977.31,1
413778,credit_card,7297.93,12
413779,credit_card,11351.33,6
413780,apple_pay,66311.54,12
413782,credit_card,5056.31,3
413783,credit_card,4420.47,3
413784,credit_card,51275.94,1
413785,credit_card,37611.68,1
413787,credit_card,67995.12,6
413788,apple_pay,11318.51,6
413789,paypal,87286.41,6
413791,credit_card,7029.01,3
413792,credit_card,9630.6,1
413793,credit_card,47028.45,3
413794,paypal,7386.19,6
413796,cod,15929.71,1
413797,credit_card,62850.11,3
413800,cod,21652.08,1
413801,credit_card,16519.26,12
413802,credit_card,61531.88,3
413803,credit_card,9945.3,3
413804,credit_card,44811.7,1
413805,credit_card,4917.82,1
413806,credit_card,20202.11,6
413809,cod,11168.02,1
413810,credit_card,5975.48,3
413811,credit_card,8034.29,3
413813,bank_transfer,2671.43,1
413814,credit_card,25183.05,12
413815,credit_card,21607.34,1
413818,paypal,47190.32,3
413819,credit_card,10180.61,3
413820,bank_transfer,21819.12,1
413821,credit_card,7042.72,1
413822,credit_card,35422.65,3
413823,credit_card,6876.5,3
413824,credit_card,16366.72,3
413825,cod,40111.32,1
413826,apple_pay,39047.48,3
413827,paypal,19767.7,1
413828,credit_card,58330.47,12
413829,credit_card,11544.86,6
413831,credit_card,15291.21,1
413832,credit_card,24015.85,3
413833,cod,4329.8,1
413834,credit_card,2150.26,3
413835,paypal,29520.79,3
413836,bank_transfer,6374.21,6
413837,credit_card,18589.33,3
413842,credit_card,51200.37,1
413843,paypal,50473.54,12
413845,cod,28321.62,1
413846,apple_pay,3809.71,3
413849,bank_transfer,6444.08,3
413851,apple_pay,4048.58,3
413853,credit_card,2687.22,12
413854,paypal,18324.29,1
413855,credit_card,24049.81,3
413856,credit_card,19459.5,1
413857,paypal,22810.43,3
413858,bank_transfer,17343.41,1
413859,apple_pay,2270.49,6
413861,credit_card,4361.96,3
413862,credit_card,3571.26,3
413863,credit_card,5946.68,3
413864,credit_card,2609.49,1
413865,credit_card,1015.91,6
413867,credit_card,5082.41,1
413869,credit_card,2563.21,3
413870,credit_card,10825.97,1
413871,paypal,12136.63,3
413872,credit_card,6605.65,1
413874,cod,9381.55,1
413875,credit_card,3971.39,12
413880,paypal,17979.91,3
413882,credit_card,14737.98,1
413883,credit_card,28013.91,3
413884,credit_card,25494.96,3
413885,credit_card,34185.1,1
413886,credit_card,3472.09,3
413887,credit_card,3734.16,3
413888,apple_pay,22789.93,3
413889,apple_pay,4197.42,1
413890,credit_card,6808.79,1
413892,apple_pay,20345.23,3
413893,credit_card,3729.76,1
413894,cod,5938.87,1
413895,credit_card,8483.56,3
413896,credit_card,8412.69,12
413897,credit_card,7869.87,3
413898,credit_card,14756.1,3
413899,credit_card,18286.0,6
413901,paypal,22472.92,6
413902,credit_card,9260.74,3
413903,cod,17779.85,1
413904,cod,55918.45,1
413905,paypal,28006.85,6
413906,apple_pay,11997.94,1
413907,credit_card,34132.2,1
413908,bank_transfer,18474.04,6
413909,paypal,22485.91,6
413910,credit_card,2611.4,6
413911,credit_card,6107.34,3
413913,cod,46620.05,1
413914,credit_card,6508.21,12
413915,paypal,17964.68,3
413916,credit_card,2553.66,1
413920,credit_card,23785.58,1
413921,credit_card,17388.1,3
413922,credit_card,6558.02,1
413923,apple_pay,6962.99,1
413924,credit_card,6903.04,1
413925,bank_transfer,13307.94,1
413926,cod,2754.66,1
413927,credit_card,32520.94,3
413928,credit_card,20959.84,1
413929,credit_card,22991.75,3
413930,apple_pay,25256.92,3
413931,bank_transfer,15858.8,6
413932,credit_card,20793.32,6
413933,credit_card,12271.04,1
413934,cod,41638.88,1
413935,bank_transfer,19776.47,3
413937,credit_card,20981.88,6
413938,credit_card,23692.82,3
413940,credit_card,59448.88,12
413941,cod,28455.04,1
413942,credit_card,29257.93,6
413943,cod,20540.7,1
413944,credit_card,28801.6,1
413945,credit_card,16759.02,1
413946,credit_card,7917.92,1
413947,credit_card,3044.05,3
413948,bank_transfer,10554.78,6
413949,credit_card,15125.82,3
413950,cod,5635.88,1
413951,credit_card,21930.68,6
413953,cod,12227.09,1
413954,credit_card,15159.11,3
413955,credit_card,5076.8,3
413957,credit_card,26825.52,12
413958,credit_card,15257.64,1
413960,credit_card,11347.82,3
413961,credit_card,32835.27,6
413962,bank_transfer,8452.68,12
413963,credit_card,6143.53,1
413965,credit_card,1474.57,6
413966,paypal,14473.02,1
413967,apple_pay,6004.11,6
413968,cod,8192.91,1
413969,credit_card,7044.1,6
413970,apple_pay,21704.14,1
413971,credit_card,10434.99,3
413972,credit_card,9015.07,3
413973,credit_card,6049.47,6
413974,cod,5374.79,1
413975,credit_card,59081.72,1
413976,credit_card,18331.95,3
413977,credit_card,58734.32,12
413978,bank_transfer,24702.07,6
413979,credit_card,7757.22,12
413981,credit_card,20189.25,3
413982,credit_card,21622.76,12
413983,cod,12089.06,1
413984,credit_card,30620.25,6
413985,cod,12275.4,1
413986,credit_card,43876.71,6
413987,cod,18425.03,1
413989,cod,3019.76,1
413990,apple_pay,19256.81,3
413991,credit_card,28951.49,3
413992,credit_card,23513.96,1
413995,bank_transfer,32041.01,3
413996,apple_pay,16425.88,1
413998,cod,11626.81,1
413999,credit_card,27772.61,3
414000,paypal,33328.74,3
414001,credit_card,6882.43,3
414003,cod,57810.59,1
414004,cod,11123.01,1
414005,cod,11753.81,1
414006,apple_pay,18769.41,1
414007,credit_card,7973.12,12
414008,apple_pay,19739.29,6
414009,credit_card,8630.83,6
414010,credit_card,10557.05,12
414011,credit_card,14418.58,12
414012,apple_pay,4435.11,1
414013,credit_card,5925.58,3
414014,paypal,24334.32,3
414016,credit_card,23703.21,3
414017,paypal,34047.96,6
414018,credit_card,9964.94,1
414019,credit_card,46461.63,12
414021,credit_card,8166.45,6
414022,apple_pay,19069.67,6
414023,paypal,58555.29,12
414024,credit_card,12188.69,3
414025,credit_card,25064.84,1
414027,credit_card,14562.61,3
414028,credit_card,17635.21,3
414029,cod,38568.58,1
414030,paypal,25225.43,3
414031,credit_card,22923.26,3
414032,apple_pay,13758.66,3
414033,paypal,22300.2,6
414034,paypal,14728.68,6
414036,credit_card,17905.6,12
414037,cod,35638.8,1
414038,credit_card,28102.2,1
414040,credit_card,21243.63,3
414041,cod,6143.93,1
414043,cod,8095.02,1
414044,credit_card,15485.11,1
414045,credit_card,2877.86,3
414046,cod,1361.81,1
414047,credit_card,22361.01,3
414048,credit_card,15493.18,6
414049,credit_card,5589.64,1
414051,cod,1204.67,1
414052,credit_card,23468.79,6
414054,credit_card,15316.78,6
414055,credit_card,55059.34,3
414056,credit_card,10809.45,12
414057,paypal,9950.38,3
414059,credit_card,37738.63,3
414061,cod,2610.75,1
414062,cod,7744.25,1
414063,cod,3999.94,1
414065,credit_card,20463.79,3
414066,cod,1277.97,1
414068,credit_card,15242.38,3
414069,credit_card,4548.38,6
414070,credit_card,15163.23,1
414071,paypal,5288.51,3
414073,apple_pay,7697.14,6
414074,credit_card,8200.61,1
414075,credit_card,18400.55,3
414077,cod,14396.74,1
414078,credit_card,16359.72,6
414079,credit_card,10987.85,3
414081,cod,1508.81,1
414082,credit_card,5281.99,6
414083,credit_card,3971.65,3
414084,apple_pay,22534.16,3
414085,credit_card,21984.85,6
414087,apple_pay,13435.88,1
414088,credit_card,7457.33,6
414089,credit_card,2160.29,1
414090,apple_pay,30521.35,1
414092,credit_card,24858.37,6
414093,paypal,2115.08,1
414095,credit_card,10206.72,3
414096,paypal,10617.26,1
414098,apple_pay,1374.7,3
414099,apple_pay,16714.02,3
414100,credit_card,14764.55,3
414101,paypal,20250.72,3
414102,credit_card,24943.87,1
414104,credit_card,35895.75,1
414107,paypal,24246.91,12
414108,apple_pay,12917.26,1
414112,cod,13065.65,1
414113,credit_card,14310.9,12
414114,paypal,4407.78,1
414115,cod,3020.26,1
414116,credit_card,48842.87,1
414118,credit_card,10931.72,3
414119,cod,7768.47,1
414121,credit_card,37484.3,1
414122,paypal,49283.53,1
414123,credit_card,5634.15,3
414124,credit_card,15601.39,6
414125,credit_card,3758.98,12
414126,credit_card,33951.54,12
414127,credit_card,20718.49,3
414130,apple_pay,10174.09,1
414131,credit_card,11366.87,3
414132,bank_transfer,2252.32,12
414133,credit_card,13832.5,1
414134,credit_card,19399.77,1
414138,credit_card,12823.9,3
414140,credit_card,18824.17,12
414141,cod,59839.93,1
414142,credit_card,24594.67,6
414143,bank_transfer,15902.47,1
414144,paypal,12300.37,3
414146,paypal,6325.02,6
414147,credit_card,2778.4,12
414149,credit_card,16288.99,1
414150,credit_card,46528.55,6
414151,paypal,40601.14,12
414153,credit_card,1499.3,1
414154,credit_card,15909.36,1
414155,credit_card,4739.65,3
414156,credit_card,23520.57,6
414159,paypal,18549.33,1
414160,paypal,6372.93,1
414162,apple_pay,6941.71,1
414164,credit_card,25165.73,1
414166,paypal,2730.14,3
414167,credit_card,24391.85,6
414169,credit_card,19074.45,6
414170,paypal,11004.1,1
414171,cod,28667.61,1
414172,cod,38617.97,1
414173,credit_card,36389.88,1
414174,credit_card,787.23,1
414175,credit_card,7314.05,6
414176,apple_pay,37175.6,1
414177,credit_card,14192.41,1
414178,apple_pay,6142.78,1
414180,cod,44253.28,1
414181,paypal,24998.33,3
414184,credit_card,10060.34,3
414185,credit_card,14975.99,1
414186,paypal,20118.81,3
414187,credit_card,30265.35,6
414190,cod,1015.58,1
414192,cod,48218.35,1
414193,cod,6112.64,1
414194,bank_transfer,3056.67,3
414195,credit_card,18572.21,6
414197,cod,31105.96,1
414198,cod,7006.45,1
414200,bank_transfer,14571.88,1
414201,apple_pay,4100.49,3
414203,bank_transfer,5933.91,3
414204,credit_card,980.16,12
414208,credit_card,2177.27,3
414209,credit_card,3800.82,6
414211,credit_card,11851.89,1
414212,apple_pay,15269.43,1
414213,credit_card,15854.26,1
414214,credit_card,58545.7,3
414218,credit_card,4966.66,1
414220,apple_pay,72113.17,3
414221,cod,17624.55,1
414224,credit_card,6456.31,3
414225,credit_card,39834.97,1
414226,credit_card,7864.77,1
414227,credit_card,25227.07,3
414228,apple_pay,33194.9,3
414229,credit_card,14570.63,3
414230,cod,7573.15,1
414231,paypal,24816.55,3
414232,credit_card,10508.92,12
414233,paypal,5084.09,1
414234,bank_transfer,4357.64,1
414235,credit_card,7667.23,3
414236,credit_card,33941.4,3
414237,credit_card,18911.17,3
414239,cod,4344.1,1
414240,credit_card,8803.31,3
414243,paypal,7707.0,1
414244,bank_transfer,15506.2,3
414245,credit_card,7550.13,6
414246,credit_card,8621.35,1
414247,apple_pay,9125.03,3
414249,credit_card,8535.68,3
414250,credit_card,1085.28,3
414251,apple_pay,3588.88,6
414253,credit_card,13662.54,1
414255,credit_card,14914.46,12
414258,cod,4025.09,1
414260,cod,7407.97,1
414262,cod,4342.56,1
414263,paypal,20271.19,1
414264,credit_card,28152.5,1
414265,credit_card,6278.64,12
414266,credit_card,38797.48,3
414267,credit_card,41951.54,1
414268,credit_card,9576.79,3
414269,cod,9828.39,1
414270,credit_card,4286.93,3
414271,credit_card,8553.95,1
414272,credit_card,48595.3,12
414273,apple_pay,14902.65,3
414274,cod,3042.63,1
414275,credit_card,10895.63,1
414276,apple_pay,15520.1,3
414277,credit_card,2883.24,6
414278,credit_card,3949.58,6
414279,credit_card,7592.21,1
414280,apple_pay,19425.98,1
414282,credit_card,30585.97,3
414283,credit_card,14497.99,6
414284,credit_card,3537.35,1
414285,credit_card,71008.46,6
414287,cod,36000.79,1
414288,apple_pay,37836.11,3
414290,credit_card,30921.87,3
414291,paypal,6234.94,3
414292,credit_card,8701.63,3
414293,credit_card,8102.87,6
414296,credit_card,5911.55,3
414298,credit_card,2560.91,3
414299,cod,5391.3,1
414300,apple_pay,4196.53,6
414301,credit_card,7773.26,3
414302,apple_pay,10814.88,1
414303,credit_card,4031.27,3
414304,credit_card,24554.59,3
414306,cod,51407.84,1
414307,apple_pay,11113.76,3
414308,credit_card,33507.23,3
414309,credit_card,29094.19,3
414310,paypal,14289.73,1
414311,credit_card,10474.23,12
414312,credit_card,54509.01,3
414313,credit_card,1658.84,1
414314,cod,5216.94,1
414316,credit_card,4102.03,3
414317,credit_card,2758.36,6
414320,bank_transfer,2740.54,1
414323,credit_card,14947.68,1
414326,credit_card,1709.57,1
414328,credit_card,1506.98,3
414331,credit_card,34412.0,1
414333,credit_card,7105.27,6
414334,credit_card,32108.84,12
414335,credit_card,12476.64,6
414336,credit_card,23422.91,1
414338,credit_card,28548.98,1
414339,cod,11572.92,1
414340,credit_card,4688.17,6
414342,cod,16626.57,1
414343,bank_transfer,3427.12,12
414344,cod,44697.17,1
414345,credit_card,22541.78,6
414346,credit_card,11840.34,3
414347,credit_card,17531.19,3
414348,cod,12591.47,1
414349,paypal,52185.36,3
414350,cod,8273.0,1
414351,credit_card,30314.55,1
414352,paypal,6007.59,3
414353,paypal,17979.7,6
414355,credit_card,12482.8,12
414356,paypal,515.33,2
414357,paypal,535.17,1
414359,cod,3872.73,1
414362,credit_card,3883.11,1
414363,credit_card,6229.15,6
414364,paypal,20080.49,3
414365,credit_card,45560.97,3
414366,apple_pay,6156.49,1
414367,credit_card,25488.13,1
414368,paypal,19880.53,6
414370,credit_card,34452.46,3
414371,credit_card,11120.79,3
414372,credit_card,8879.91,3
414374,paypal,3602.59,1
414375,credit_card,21517.58,3
414376,cod,21667.38,1
414378,credit_card,8222.48,6
414379,apple_pay,1031.05,1
414380,credit_card,4224.76,1
414381,apple_pay,22405.38,1
414382,credit_card,1402.75,1
414384,apple_pay,32198.05,3
414385,credit_card,63178.51,1
414388,credit_card,11880.08,3
414389,credit_card,4716.56,3
414390,credit_card,43162.18,6
414391,cod,8078.44,1
414392,paypal,14404.51,3
414393,apple_pay,51294.05,3
414394,apple_pay,3431.91,3
414395,credit_card,37741.36,6
414396,cod,18548.41,1
414397,credit_card,20050.08,6
414400,cod,25703.0,1
414403,credit_card,6603.92,3
414404,credit_card,44859.28,3
414405,paypal,19497.46,1
414406,cod,14952.21,1
414407,credit_card,29905.24,3
414408,cod,4754.2,1
414409,bank_transfer,13384.63,3
414410,cod,6662.14,1
414411,credit_card,10917.71,3
414412,credit_card,27355.33,1
414413,paypal,9990.26,1
414414,cod,69537.11,1
414416,cod,3503.26,1
414418,apple_pay,30136.51,1
414419,paypal,24899.58,3
414420,credit_card,11308.16,1
414421,credit_card,43896.09,3
414422,cod,13251.87,1
414423,credit_card,6151.57,1
414424,cod,4170.44,1
414425,paypal,678.79,3
414426,apple_pay,21321.09,12
414427,paypal,58989.36,3
414428,credit_card,5663.54,6
414429,paypal,7031.71,3
414430,paypal,7727.05,12
414432,cod,25004.42,1
414433,cod,28588.68,1
414434,credit_card,2549.01,3
414435,credit_card,10959.46,3
414436,credit_card,25325.14,3
414437,apple_pay,1727.38,3
414438,credit_card,9914.59,1
414439,cod,25485.3,1
414440,cod,11391.08,1
414443,credit_card,16844.83,3
414444,credit_card,784.07,1
414445,credit_card,20873.55,3
414446,credit_card,7720.09,6
414447,credit_card,8151.32,1
414448,credit_card,25113.48,1
414449,cod,3246.34,1
414450,cod,9773.15,1
414451,bank_transfer,4392.42,3
414452,credit_card,6800.92,6
414453,credit_card,11295.77,3
414454,credit_card,32980.33,3
414455,apple_pay,29775.87,3
414456,credit_card,36022.96,1
414457,credit_card,12305.54,1
414458,credit_card,15440.14,1
414459,bank_transfer,7115.76,3
414460,credit_card,27801.4,1
414461,credit_card,36848.04,6
414462,paypal,5376.7,1
414463,bank_transfer,3249.51,12
414464,credit_card,17065.68,6
414465,credit_card,19589.3,3
414466,credit_card,10507.14,6
414467,credit_card,37219.87,3
414468,paypal,32439.92,3
414471,credit_card,17104.63,12
414473,paypal,29264.29,6
414475,credit_card,18136.2,6
414476,cod,21160.17,1
414477,cod,29614.27,1
414478,credit_card,27800.03,1
414479,cod,915.75,1
414480,credit_card,7417.79,3
414481,credit_card,3683.77,3
414482,credit_card,30205.68,3
414483,cod,15659.38,1
414484,apple_pay,5141.38,3
414486,credit_card,67644.56,12
414487,bank_transfer,30841.38,3
414488,credit_card,51821.64,3
414489,credit_card,12646.4,1
414490,paypal,7084.59,3
414491,bank_transfer,6043.56,12
414493,cod,7412.54,1
414494,credit_card,3308.22,3
414495,credit_card,26505.48,6
414496,bank_transfer,4134.18,3
414497,credit_card,26727.78,6
414498,paypal,20618.47,1
414501,cod,31897.02,1
414502,paypal,44404.3,6
414503,credit_card,4928.09,6
414504,paypal,20718.69,6
414505,credit_card,4951.15,3
414506,bank_transfer,11363.93,3
414507,credit_card,474.48,2
414508,credit_card,1895.77,12
414509,credit_card,26781.15,3
414510,apple_pay,14036.07,6
414511,credit_card,1514.43,3
414512,cod,3752.36,1
414513,credit_card,15525.55,1
414514,paypal,28911.1,1
414515,credit_card,28997.76,1
414516,credit_card,2536.09,1
414517,cod,2157.9,1
414518,cod,8555.68,1
414520,cod,28181.39,1
414521,cod,4408.76,1
414522,credit_card,46907.67,6
414523,credit_card,12237.71,3
414524,bank_transfer,19898.99,1
414525,credit_card,13237.32,6
414526,cod,20519.29,1
414527,cod,10329.02,1
414528,credit_card,14215.11,3
414529,credit_card,20679.5,3
414531,apple_pay,5511.71,1
414532,bank_transfer,7455.92,3
414535,cod,66412.46,1
414536,cod,10100.79,1
414539,credit_card,19877.98,3
414540,cod,3200.39,1
414541,credit_card,23528.16,6
414542,cod,12845.07,1
414543,credit_card,12283.4,3
414544,credit_card,2749.28,3
414545,credit_card,10684.8,3
414546,credit_card,19212.4,3
414548,credit_card,54820.54,3
414549,paypal,1802.18,6
414550,credit_card,30913.31,12
414553,credit_card,14720.92,3
414554,credit_card,46363.85,3
414555,apple_pay,7924.25,3
414556,cod,89397.54,1
414557,apple_pay,9030.63,1
414558,apple_pay,25070.83,1
414559,credit_card,13648.58,1
414562,credit_card,7512.5,1
414563,credit_card,6107.39,3
414564,paypal,40787.98,3
414565,cod,3992.36,1
414566,credit_card,2954.47,1
414567,credit_card,5450.75,3
414568,credit_card,14874.71,3
414569,paypal,7308.06,3
414570,credit_card,12406.05,3
414571,credit_card,53941.02,6
414572,cod,13018.42,1
414573,paypal,11821.6,3
414574,cod,13169.95,1
414575,credit_card,2288.43,12
414576,cod,52808.29,1
414577,credit_card,36510.88,3
414578,credit_card,2506.82,1
414580,cod,12540.63,1
414581,credit_card,31986.21,1
414583,cod,3722.36,1
414584,credit_card,5526.64,6
414586,bank_transfer,18399.2,6
414589,credit_card,38209.44,3
414590,credit_card,4081.9,1
414591,credit_card,54363.48,12
414592,credit_card,7560.15,6
414593,credit_card,8308.06,12
414594,paypal,28346.46,3
414595,credit_card,14350.78,1
414598,paypal,27771.79,6
414599,credit_card,7102.97,6
414600,cod,14733.06,1
414601,bank_transfer,10764.03,3
414602,credit_card,7015.92,1
414603,apple_pay,2925.33,1
414605,cod,6028.71,1
414608,apple_pay,21602.24,1
414609,credit_card,23374.92,3
414610,cod,22916.2,1
414612,credit_card,24454.18,3
414613,credit_card,21694.25,6
414615,bank_transfer,10866.71,3
414616,cod,7529.81,1
414617,credit_card,24620.86,1
414620,paypal,4112.68,3
414621,cod,1352.23,1
414622,credit_card,18054.87,1
414623,credit_card,7097.37,3
414624,credit_card,62938.61,3
414625,cod,7467.22,1
414627,credit_card,7469.61,12
414628,credit_card,5627.3,3
414629,credit_card,10832.95,1
414630,credit_card,30277.29,3
414631,cod,12181.87,1
414632,apple_pay,3697.59,6
414633,credit_card,1496.43,1
414634,paypal,7421.37,12
414636,credit_card,51221.46,6
414637,credit_card,38040.09,3
414638,cod,14052.77,1
414641,paypal,1870.22,6
414642,credit_card,19667.99,3
414643,cod,30992.42,1
414644,cod,15748.35,1
414645,bank_transfer,14599.65,3
414646,cod,4596.41,1
414647,credit_card,4518.53,1
414648,credit_card,29859.74,3
414649,paypal,4866.91,3
414650,credit_card,12173.06,12
414652,cod,9687.23,1
414653,paypal,8773.74,1
414654,credit_card,4985.4,3
414655,cod,3062.0,1
414656,cod,22063.57,1
414657,credit_card,16520.17,1
414658,credit_card,12999.59,1
414659,credit_card,13686.05,3
414660,credit_card,7549.84,1
414661,credit_card,8163.67,1
414662,credit_card,51321.74,6
414663,credit_card,4906.07,6
414664,credit_card,8797.81,6
414665,credit_card,7871.79,6
414666,credit_card,37766.9,6
414667,cod,6599.36,1
414668,bank_transfer,12748.06,1
414670,credit_card,5455.03,6
414671,paypal,8355.88,12
414673,credit_card,4734.47,6
414675,credit_card,44561.03,6
414677,credit_card,4578.9,1
414678,credit_card,12069.42,12
414680,bank_transfer,3809.98,6
414681,credit_card,27300.88,6
414683,credit_card,44788.47,3
414684,credit_card,49023.47,3
414685,credit_card,26480.03,3
414688,credit_card,8989.99,1
414690,paypal,2873.06,3
414691,credit_card,7832.38,12
414692,credit_card,18617.67,6
414693,cod,23125.18,1
414694,credit_card,18657.05,1
414695,cod,10195.78,1
414696,credit_card,33608.4,3
414697,bank_transfer,6690.14,3
414698,paypal,15400.58,6
414699,credit_card,14377.06,3
414700,credit_card,7696.15,1
414701,paypal,6246.14,12
414704,bank_transfer,4589.79,3
414705,credit_card,38499.67,3
414707,credit_card,2112.39,1
414708,bank_transfer,521.79,1
414709,credit_card,10151.76,12
414710,credit_card,9588.69,12
414712,credit_card,32517.22,3
414713,credit_card,38917.54,6
414714,credit_card,9437.13,3
414717,bank_transfer,16772.15,3
414718,credit_card,15749.84,3
414719,credit_card,11428.7,6
414721,cod,37957.24,1
414722,paypal,6972.25,3
414723,cod,55331.25,1
414727,credit_card,2385.29,3
414728,bank_transfer,19725.71,3
414730,paypal,21643.67,1
414731,credit_card,2480.66,3
414732,credit_card,7485.89,3
414733,bank_transfer,8888.96,3
414735,credit_card,59821.13,3
414736,credit_card,25317.34,6
414737,paypal,8706.63,6
414739,apple_pay,29632.44,3
414740,paypal,21074.57,3
414741,cod,5608.19,1
414742,credit_card,34466.46,1
414743,credit_card,5754.64,6
414744,paypal,26636.99,3
414746,paypal,16205.06,3
414747,apple_pay,11401.4,1
414748,paypal,27866.39,3
414751,paypal,15904.64,3
414752,cod,21365.59,1
414753,apple_pay,13266.12,3
414754,apple_pay,24205.96,3
414755,apple_pay,7616.92,3
414756,credit_card,21915.15,3
414757,paypal,14987.1,1
414758,paypal,2900.82,1
414759,credit_card,3714.99,3
414760,credit_card,35343.56,6
414761,credit_card,10029.79,3
414763,cod,23824.07,1
414764,cod,3588.22,1
414768,paypal,3807.6,3
414769,apple_pay,54405.62,3
414770,credit_card,2184.81,12
414771,credit_card,23432.45,3
414772,credit_card,4194.0,12
414773,cod,3527.46,1
414774,credit_card,2289.19,6
414775,credit_card,7799.86,3
414776,credit_card,3085.96,1
414777,apple_pay,44897.95,3
414778,paypal,16248.14,3
414779,bank_transfer,21149.31,3
414780,cod,11466.36,1
414781,credit_card,33991.17,3
414783,apple_pay,8329.69,12
414784,credit_card,17796.92,3
414785,bank_transfer,16326.01,1
414786,cod,6162.45,1
414787,credit_card,9418.45,1
414788,apple_pay,12053.58,6
414789,cod,2364.72,1
414790,credit_card,44448.66,6
414791,apple_pay,8546.93,1
414792,cod,2887.71,1
414793,apple_pay,5883.07,1
414794,credit_card,12005.59,3
414795,credit_card,1082.03,1
414796,credit_card,25325.08,3
414797,credit_card,22154.62,1
414798,credit_card,23218.94,12
414799,credit_card,26198.54,3
414800,cod,7347.84,1
414801,credit_card,23488.19,6
414802,credit_card,23756.1,3
414804,credit_card,8226.72,6
414805,credit_card,30990.95,1
414806,cod,27080.86,1
414807,paypal,9414.25,6
414808,cod,37294.95,1
414809,credit_card,3016.0,6
414810,apple_pay,11988.97,3
414811,credit_card,4292.94,6
414812,credit_card,14106.43,6
414813,paypal,2357.06,3
414814,paypal,3859.63,1
414815,paypal,5947.39,3
414816,bank_transfer,6209.27,3
414817,credit_card,3028.48,6
414818,cod,12545.48,1
414819,credit_card,22809.41,1
414820,credit_card,7076.58,3
414821,credit_card,7323.42,12
414822,credit_card,28804.24,1
414823,credit_card,18254.58,1
414824,cod,15090.77,1
414825,credit_card,16064.49,12
414826,paypal,25400.75,6
414829,cod,3921.18,1
414831,credit_card,18802.5,3
414832,credit_card,9939.06,6
414833,credit_card,5162.7,1
414834,credit_card,21642.74,6
414836,bank_transfer,31264.58,3
414837,credit_card,3055.22,3
414838,credit_card,8074.7,3
414839,paypal,17503.1,1
414840,credit_card,68332.76,6
414842,paypal,2702.23,12
414843,credit_card,2723.75,3
414844,cod,16184.63,1
414846,bank_transfer,2346.66,6
414847,cod,2612.37,1
414848,paypal,28161.03,6
414849,paypal,11908.5,6
414850,credit_card,7580.6,3
414852,credit_card,29947.25,1
414853,credit_card,6383.36,3
414854,credit_card,17198.35,1
414855,credit_card,5096.86,3
414856,cod,29760.29,1
414857,credit_card,17188.72,6
414859,bank_transfer,11181.0,6
414860,credit_card,42863.61,3
414861,credit_card,31966.96,1
414863,cod,5951.04,1
414864,bank_transfer,59438.13,1
414866,paypal,8410.21,3
414867,paypal,27154.28,6
414868,credit_card,9337.41,1
414869,paypal,19542.41,6
414870,cod,5900.82,1
414871,credit_card,7457.96,6
414872,credit_card,22724.25,3
414874,cod,11233.25,1
414875,cod,16765.11,1
414876,credit_card,48967.97,1
414878,credit_card,45750.98,3
414879,cod,17234.27,1
414880,cod,9522.81,1
414881,credit_card,19166.2,6
414882,cod,8063.49,1
414883,cod,3368.2,1
414884,credit_card,21499.64,12
