review_id,order_id,product_id,customer_id,review_date,rating,review_title
REV-0068621,380004,635,75151,2016-05-17,4,Solid choice
REV-0068622,380013,1191,68817,2016-05-13,1,Not as described
REV-0068623,380017,2280,45374,2016-05-13,5,Great quality
REV-0068625,380027,2054,28044,2016-05-16,5,Excellent product!
REV-0068626,380031,488,28277,2016-05-01,3,"Decent, nothing special"
REV-0068627,380032,2234,28360,2016-05-15,5,Very satisfied
REV-0068629,380038,551,29206,2016-05-01,4,Happy with purchase
REV-0068630,380052,1131,34247,2016-05-16,5,Excellent product!
REV-0068631,380054,792,34382,2016-05-22,4,Works well
REV-0068633,380080,600,106075,2016-05-02,5,Excellent product!
REV-0068634,380081,808,106151,2016-05-21,5,Excellent product!
REV-0068635,380083,1006,116883,2016-05-22,2,Below expectations
REV-0068636,380086,1017,103175,2016-05-18,5,Great quality
REV-0068637,380090,409,89740,2016-05-20,4,Happy with purchase
REV-0068638,380097,396,157016,2016-04-30,4,Good overall
REV-0068639,380109,1995,119271,2016-05-25,5,Excellent product!
REV-0068640,380113,2234,76259,2016-05-30,5,Great quality
REV-0068641,380116,2353,83021,2016-04-29,3,"Decent, nothing special"
REV-0068642,380121,396,84032,2016-05-11,4,Works well
REV-0068643,380129,622,82475,2016-05-13,2,Below expectations
REV-0068644,380133,675,100138,2016-05-11,3,"Decent, nothing special"
REV-0068645,380135,993,100566,2016-05-03,5,Very satisfied
REV-0068650,380153,409,94253,2016-05-22,4,Happy with purchase
REV-0068651,380157,657,93506,2016-05-07,5,Very satisfied
REV-0068653,380185,600,146666,2016-05-22,4,Happy with purchase
REV-0068654,380188,2253,107064,2016-05-19,4,Good overall
REV-0068655,380192,1087,109210,2016-05-18,4,Works well
REV-0068656,380194,2381,109270,2016-05-07,4,Works well
REV-0068657,380200,1229,107694,2016-05-01,2,Below expectations
REV-0068658,380203,735,107941,2016-05-13,1,Very disappointed
REV-0068659,380206,2275,108281,2016-05-25,1,Would not recommend
REV-0068661,380226,993,143484,2016-05-16,5,Very satisfied
REV-0068662,380232,1182,151301,2016-05-17,5,Highly recommend
REV-0068663,380234,1085,151311,2016-05-20,5,Excellent product!
REV-0068664,380243,907,139801,2016-05-18,3,Mixed feelings
REV-0068665,380248,1937,140181,2016-05-26,4,Works well
REV-0068666,380250,660,140280,2016-05-27,5,Great quality
REV-0068667,380258,762,138271,2016-05-20,5,Very satisfied
REV-0068669,380269,2286,141442,2016-04-26,4,Solid choice
REV-0068670,380271,2064,132409,2016-05-02,2,Some issues
REV-0068672,380277,2255,139555,2016-05-10,4,Happy with purchase
REV-0068673,380285,2169,134672,2016-05-29,5,Very satisfied
REV-0068674,380289,1912,136221,2016-05-27,4,Works well
REV-0068675,380299,735,150505,2016-04-30,4,Works well
REV-0068676,380301,792,150789,2016-05-09,1,Would not recommend
REV-0068677,380307,1994,148484,2016-05-24,5,Very satisfied
REV-0068678,380312,644,149891,2016-05-13,5,Highly recommend
REV-0068679,380313,808,150173,2016-04-28,5,Highly recommend
REV-0068680,380318,759,153194,2016-05-21,5,Highly recommend
REV-0068682,380323,1916,147931,2016-05-26,5,Excellent product!
REV-0068683,380325,396,59422,2016-05-02,5,Excellent product!
REV-0068684,380326,636,59457,2016-05-22,4,Solid choice
REV-0068685,380327,657,59937,2016-05-13,5,Highly recommend
REV-0068686,380328,488,57288,2016-05-20,5,Very satisfied
REV-0068687,380332,660,42705,2016-05-06,1,Poor quality
REV-0068688,380336,586,43261,2016-05-09,5,Highly recommend
REV-0068689,380338,675,12890,2016-05-04,2,Some issues
REV-0068690,380343,409,15937,2016-05-25,5,Excellent product!
REV-0068691,380346,660,9945,2016-05-13,4,Good overall
REV-0068694,380370,432,64938,2016-05-22,2,Would not reorder
REV-0068695,380374,778,60471,2016-05-22,3,"Decent, nothing special"
REV-0068696,380384,1892,54502,2016-05-28,5,Excellent product!
REV-0068698,380397,794,73581,2016-04-30,4,Solid choice
REV-0068699,380400,551,74471,2016-05-17,5,Highly recommend
REV-0068700,380401,409,74733,2016-05-02,3,"Decent, nothing special"
REV-0068702,380408,605,99225,2016-05-16,5,Very satisfied
REV-0068703,380429,510,84720,2016-06-03,4,Solid choice
REV-0068704,380438,992,102806,2016-05-27,5,Very satisfied
REV-0068706,380455,952,96321,2016-05-12,5,Highly recommend
REV-0068707,380456,622,110628,2016-05-06,3,"Decent, nothing special"
REV-0068708,380462,622,101222,2016-05-08,1,Not as described
REV-0068709,380483,1889,108200,2016-05-17,5,Excellent product!
REV-0068711,380490,475,145215,2016-04-27,5,Highly recommend
REV-0068712,380491,499,145215,2016-05-10,5,Highly recommend
REV-0068713,380503,791,138330,2016-05-20,2,Some issues
REV-0068714,380511,735,139453,2016-04-29,5,Great quality
REV-0068715,380511,736,139453,2016-05-03,5,Great quality
REV-0068716,380519,792,136751,2016-05-17,4,Solid choice
REV-0068717,380530,1905,11560,2016-05-19,3,Average product
REV-0068718,380534,2280,1086,2016-05-05,3,Average product
REV-0068719,380535,2376,6429,2016-05-28,5,Excellent product!
REV-0068720,380536,2255,3528,2016-05-01,4,Works well
REV-0068722,380551,2345,34872,2016-05-18,5,Very satisfied
REV-0068723,380579,2236,127421,2016-05-26,1,Not as described
REV-0068724,380583,595,128440,2016-05-02,5,Very satisfied
REV-0068725,380592,2332,151518,2016-05-28,4,Happy with purchase
REV-0068726,380597,2334,138788,2016-05-22,5,Great quality
REV-0068727,380600,2394,132589,2016-05-22,5,Excellent product!
REV-0068730,380622,586,58624,2016-05-06,5,Great quality
REV-0068731,380624,1187,58914,2016-05-25,4,Solid choice
REV-0068732,380628,1182,57919,2016-05-23,5,Excellent product!
REV-0068733,380629,976,58223,2016-05-15,4,Good overall
REV-0068734,380631,2064,56427,2016-05-23,2,Some issues
REV-0068735,380639,2054,48649,2016-05-25,5,Excellent product!
REV-0068736,380640,660,41561,2016-05-12,4,Good overall
REV-0068737,380643,985,42021,2016-05-05,5,Excellent product!
REV-0068738,380646,992,42363,2016-06-01,2,Would not reorder
REV-0068739,380651,396,10634,2016-05-19,5,Excellent product!
REV-0068740,380652,604,10841,2016-05-16,5,Very satisfied
REV-0068742,380656,2353,12038,2016-05-28,4,Happy with purchase
REV-0068743,380660,1178,12143,2016-05-17,5,Great quality
REV-0068744,380665,2084,13313,2016-05-15,4,Happy with purchase
REV-0068745,380667,1110,14877,2016-05-25,4,Good overall
REV-0068747,380677,2045,16475,2016-05-18,4,Happy with purchase
REV-0068749,380683,2295,9480,2016-05-12,4,Works well
REV-0068751,380686,733,10228,2016-05-16,1,Would not recommend
REV-0068752,380687,769,10293,2016-05-16,5,Highly recommend
REV-0068753,380687,770,10293,2016-06-01,5,Great quality
REV-0068755,380692,681,1705,2016-05-12,5,Highly recommend
REV-0068757,380719,2090,7095,2016-05-16,5,Great quality
REV-0068758,380727,622,4102,2016-05-15,5,Excellent product!
REV-0068760,380748,819,65845,2016-05-11,2,Would not reorder
REV-0068761,380753,760,66988,2016-05-01,3,Mixed feelings
REV-0068762,380755,2055,67459,2016-05-17,4,Works well
REV-0068763,380758,1191,37404,2016-05-26,4,Solid choice
REV-0068764,380763,1392,60448,2016-05-18,3,Mixed feelings
REV-0068765,380765,551,61288,2016-06-04,3,Average product
REV-0068767,380774,2045,56043,2016-05-16,4,Works well
REV-0068768,380775,797,61601,2016-05-16,4,Works well
REV-0068769,380780,1995,23489,2016-05-17,3,Mixed feelings
REV-0068770,380790,2053,22502,2016-05-09,5,Very satisfied
REV-0068772,380816,791,19888,2016-05-23,4,Works well
REV-0068773,380818,2099,20023,2016-05-04,5,Excellent product!
REV-0068774,380820,2045,20222,2016-05-05,5,Very satisfied
REV-0068776,380824,2054,70937,2016-05-09,5,Highly recommend
REV-0068777,380835,657,73399,2016-05-20,5,Very satisfied
REV-0068778,380837,965,73896,2016-05-08,5,Excellent product!
REV-0068779,380846,981,99259,2016-05-07,3,Mixed feelings
REV-0068781,380863,639,25644,2016-05-11,5,Great quality
REV-0068783,380882,475,29361,2016-05-11,3,Average product
REV-0068784,380885,1979,26823,2016-05-12,5,Very satisfied
REV-0068785,380891,435,35424,2016-05-10,4,Solid choice
REV-0068786,380897,1457,36458,2016-05-17,4,Good overall
REV-0068787,380899,1085,36497,2016-05-09,1,Very disappointed
REV-0068789,380906,475,30482,2016-05-17,4,Works well
REV-0068790,380909,1131,31761,2016-05-05,4,Solid choice
REV-0068792,380920,650,88212,2016-05-26,3,Average product
REV-0068794,380944,1053,114849,2016-05-05,3,Mixed feelings
REV-0068795,380949,966,116057,2016-05-15,4,Solid choice
REV-0068797,380951,992,116327,2016-05-27,4,Happy with purchase
REV-0068798,380963,1951,103171,2016-05-11,5,Excellent product!
REV-0068801,380984,793,91970,2016-05-09,4,Good overall
REV-0068802,380993,1165,117802,2016-05-26,5,Highly recommend
REV-0068803,380995,622,118072,2016-05-23,5,Very satisfied
REV-0068804,380997,657,118478,2016-05-08,4,Happy with purchase
REV-0068807,381005,551,119472,2016-05-16,5,Excellent product!
REV-0068808,381007,989,119531,2016-05-29,5,Great quality
REV-0068809,381012,2091,47437,2016-05-30,4,Works well
REV-0068810,381019,966,76000,2016-05-04,4,Good overall
REV-0068811,381020,927,75998,2016-05-17,5,Excellent product!
REV-0068812,381024,534,109770,2016-04-27,4,Works well
REV-0068813,381029,1203,97216,2016-05-25,4,Works well
REV-0068814,381039,551,100165,2016-05-09,5,Highly recommend
REV-0068815,381043,1085,100684,2016-05-14,3,Average product
REV-0068816,381046,993,101129,2016-05-02,4,Happy with purchase
REV-0068817,381051,2053,79823,2016-05-29,3,Average product
REV-0068818,381054,586,92318,2016-05-27,5,Highly recommend
REV-0068822,381072,1086,128389,2016-05-22,5,Great quality
REV-0068824,381099,989,108744,2016-05-25,4,Good overall
REV-0068825,381111,1217,155891,2016-05-20,4,Solid choice
REV-0068827,381118,1203,153953,2016-05-14,5,Excellent product!
REV-0068830,381134,1454,145211,2016-05-04,4,Solid choice
REV-0068831,381137,586,145450,2016-05-17,5,Highly recommend
REV-0068832,381143,993,146056,2016-05-08,4,Good overall
REV-0068833,381147,2275,151327,2016-05-15,3,Mixed feelings
REV-0068834,381172,2225,138028,2016-05-21,4,Works well
REV-0068835,381174,2286,137599,2016-05-14,5,Excellent product!
REV-0068836,381178,2332,138473,2016-05-04,5,Very satisfied
REV-0068837,381191,1170,132549,2016-05-03,5,Excellent product!
REV-0068839,381200,251,134553,2016-06-04,5,Very satisfied
REV-0068840,381222,2286,148626,2016-05-24,4,Good overall
REV-0068841,381226,2277,148983,2016-05-09,2,Some issues
REV-0068842,381236,1934,148100,2016-04-30,4,Good overall
REV-0068843,381239,2213,58463,2016-05-08,4,Works well
REV-0068844,381260,966,42143,2016-05-17,3,"Decent, nothing special"
REV-0068845,381266,702,12689,2016-05-21,5,Excellent product!
REV-0068846,381283,1203,14927,2016-05-29,5,Excellent product!
REV-0068849,381296,1202,2236,2016-05-24,4,Solid choice
REV-0068850,381300,1119,2505,2016-05-12,5,Excellent product!
REV-0068851,381304,586,8628,2016-05-03,4,Good overall
REV-0068852,381321,635,5604,2016-06-05,4,Solid choice
REV-0068854,381334,1191,8412,2016-04-30,4,Happy with purchase
REV-0068856,381346,2098,4525,2016-05-05,2,Some issues
REV-0068857,381360,2093,66660,2016-05-10,4,Works well
REV-0068858,381362,2376,66927,2016-05-20,4,Solid choice
REV-0068860,381388,2090,51637,2016-05-05,5,Great quality
REV-0068861,381397,2332,62731,2016-05-01,3,Average product
REV-0068862,381398,445,62863,2016-05-15,5,Great quality
REV-0068864,381404,965,63744,2016-05-15,5,Very satisfied
REV-0068865,381423,2091,22523,2016-05-21,1,Very disappointed
REV-0068866,381427,907,17550,2016-05-16,5,Great quality
REV-0068867,381431,2214,20662,2016-05-29,5,Very satisfied
REV-0068868,381432,2215,20665,2016-05-23,4,Happy with purchase
REV-0068869,381433,2286,20710,2016-05-26,5,Excellent product!
REV-0068870,381442,475,22923,2016-05-19,4,Solid choice
REV-0068871,381446,2215,70857,2016-05-19,3,"Decent, nothing special"
REV-0068872,381447,2269,70950,2016-05-21,5,Highly recommend
REV-0068873,381450,586,71537,2016-05-16,4,Works well
REV-0068874,381454,1229,53105,2016-06-01,4,Works well
REV-0068876,381465,681,74331,2016-05-05,4,Works well
REV-0068877,381465,2387,74331,2016-05-19,5,Great quality
REV-0068878,381467,1924,74667,2016-05-13,4,Good overall
REV-0068879,381470,689,74940,2016-05-31,4,Works well
REV-0068880,381479,1182,46598,2016-05-03,5,Highly recommend
REV-0068881,381501,409,25868,2016-05-12,4,Good overall
REV-0068882,381506,499,27952,2016-05-25,3,"Decent, nothing special"
REV-0068883,381513,2331,28300,2016-05-06,4,Good overall
REV-0068884,381515,2275,28550,2016-05-17,4,Happy with purchase
REV-0068885,381521,604,24708,2016-05-23,3,Average product
REV-0068886,381527,907,34863,2016-05-19,5,Very satisfied
REV-0068887,381531,2090,35132,2016-05-25,5,Highly recommend
REV-0068888,381538,499,35566,2016-05-10,5,Excellent product!
REV-0068889,381543,989,36422,2016-05-20,5,Highly recommend
REV-0068891,381553,635,30720,2016-05-28,4,Good overall
REV-0068893,381569,475,87942,2016-05-26,4,Works well
REV-0068894,381573,976,115570,2016-04-30,4,Good overall
REV-0068895,381594,604,102800,2016-05-14,3,"Decent, nothing special"
REV-0068896,381597,396,102947,2016-05-10,5,Great quality
REV-0068897,381600,2084,103359,2016-05-11,5,Excellent product!
REV-0068899,381606,2394,103923,2016-05-06,5,Great quality
REV-0068900,381614,2212,88532,2016-05-16,1,Poor quality
REV-0068902,381619,794,89417,2016-05-02,3,Average product
REV-0068905,381637,966,117964,2016-05-04,2,Some issues
REV-0068906,381660,793,121963,2016-05-29,4,Happy with purchase
REV-0068907,381660,794,121963,2016-05-10,3,Average product
REV-0068908,381662,966,122034,2016-05-26,5,Highly recommend
REV-0068910,381664,965,120895,2016-05-23,2,Below expectations
REV-0068911,381665,2098,120896,2016-05-17,4,Works well
REV-0068913,381683,2086,95169,2016-05-09,4,Good overall
REV-0068914,381684,2091,95280,2016-05-29,3,"Decent, nothing special"
REV-0068915,381685,2091,95363,2016-05-23,1,Poor quality
REV-0068917,381694,907,100975,2016-06-03,4,Good overall
REV-0068918,381699,976,79351,2016-05-20,3,Mixed feelings
REV-0068920,381711,965,92567,2016-05-03,4,Good overall
REV-0068921,381713,1086,93091,2016-05-31,4,Good overall
REV-0068922,381716,965,93353,2016-05-18,4,Works well
REV-0068923,381717,1226,93378,2016-05-19,3,Average product
REV-0068924,381722,2381,124464,2016-05-12,5,Great quality
REV-0068925,381726,2402,124025,2016-05-28,4,Works well
REV-0068926,381732,927,125036,2016-05-16,1,Poor quality
REV-0068927,381734,854,125086,2016-05-10,5,Very satisfied
REV-0068929,381746,2084,128386,2016-05-23,4,Solid choice
REV-0068930,381772,2387,107019,2016-05-16,5,Highly recommend
REV-0068931,381777,683,107246,2016-05-30,3,Mixed feelings
REV-0068932,381782,736,107411,2016-05-09,4,Solid choice
REV-0068934,381803,1187,143158,2016-05-14,3,"Decent, nothing special"
REV-0068935,381804,1191,143183,2016-05-27,3,"Decent, nothing special"
REV-0068938,381842,965,138482,2016-05-27,2,Some issues
REV-0068939,381848,2332,138915,2016-05-23,5,Very satisfied
REV-0068940,381854,2237,141898,2016-05-29,2,Some issues
REV-0068941,381855,2237,141896,2016-05-18,4,Good overall
REV-0068942,381856,2064,132411,2016-05-26,4,Works well
REV-0068943,381859,2064,139355,2016-05-13,4,Works well
REV-0068945,381880,2380,133606,2016-05-29,4,Happy with purchase
REV-0068947,381907,2269,137478,2016-05-21,4,Good overall
REV-0068949,381916,1187,151073,2016-05-06,4,Good overall
REV-0068952,381927,2277,147710,2016-05-26,3,"Decent, nothing special"
REV-0068953,381928,2412,147740,2016-05-04,1,Poor quality
REV-0068954,381931,947,58279,2016-06-01,4,Good overall
REV-0068955,381934,2045,58624,2016-05-14,1,Very disappointed
REV-0068956,381942,1114,57665,2016-06-01,3,"Decent, nothing special"
REV-0068959,381957,927,40365,2016-05-14,2,Would not reorder
REV-0068960,381965,1187,40899,2016-06-04,5,Excellent product!
REV-0068961,381978,1085,10648,2016-05-23,3,Average product
REV-0068962,381978,1086,10648,2016-05-20,5,Very satisfied
REV-0068963,381986,2086,11102,2016-05-07,4,Solid choice
REV-0068964,381987,1182,12967,2016-05-25,5,Very satisfied
REV-0068965,381993,2332,12202,2016-05-11,4,Solid choice
REV-0068966,381995,650,13018,2016-05-10,5,Very satisfied
REV-0068967,381997,681,13705,2016-05-30,5,Highly recommend
REV-0068968,382009,977,10088,2016-05-28,5,Excellent product!
REV-0068969,382010,1920,10393,2016-05-29,4,Solid choice
REV-0068970,382017,2286,1477,2016-05-24,4,Works well
REV-0068971,382022,2345,35,2016-05-30,5,Excellent product!
REV-0068972,382028,981,431,2016-05-08,4,Happy with purchase
REV-0068973,382041,2073,5517,2016-06-01,5,Very satisfied
REV-0068974,382048,499,7781,2016-05-12,4,Solid choice
REV-0068975,382053,647,3986,2016-05-12,5,Excellent product!
REV-0068976,382057,2331,64156,2016-05-12,5,Highly recommend
REV-0068977,382062,660,43958,2016-05-30,4,Good overall
REV-0068978,382070,605,45006,2016-06-01,4,Works well
REV-0068982,382084,2045,72280,2016-05-31,2,Some issues
REV-0068985,382102,907,60183,2016-05-09,4,Works well
REV-0068986,382103,1920,60198,2016-05-04,4,Works well
REV-0068987,382105,2352,51539,2016-05-04,3,Mixed feelings
REV-0068988,382107,927,51588,2016-05-25,5,Very satisfied
REV-0068990,382149,2387,21183,2016-05-14,5,Great quality
REV-0068992,382154,499,17291,2016-05-25,5,Very satisfied
REV-0068993,382155,675,22409,2016-06-02,4,Solid choice
REV-0068994,382157,816,17738,2016-05-23,4,Good overall
REV-0068996,382191,781,72850,2016-05-08,4,Happy with purchase
REV-0068997,382195,641,74370,2016-05-05,4,Solid choice
REV-0068998,382199,689,75488,2016-05-05,4,Works well
REV-0068999,382200,2098,75517,2016-05-20,3,Mixed feelings
REV-0069000,382201,966,75591,2016-06-01,5,Highly recommend
REV-0069001,382202,993,75869,2016-05-31,5,Very satisfied
REV-0069002,382213,409,46148,2016-05-10,5,Highly recommend
REV-0069003,382215,976,77840,2016-05-05,4,Solid choice
REV-0069004,382223,2064,46434,2016-05-24,5,Very satisfied
REV-0069005,382227,977,26052,2016-05-09,5,Highly recommend
REV-0069006,382233,551,27754,2016-05-29,1,Poor quality
REV-0069008,382235,907,28007,2016-05-09,4,Good overall
REV-0069009,382236,981,28016,2016-05-14,5,Very satisfied
REV-0069010,382250,2091,25207,2016-05-18,1,Poor quality
REV-0069012,382259,2380,34917,2016-05-27,2,Below expectations
REV-0069013,382265,1825,34060,2016-06-02,4,Works well
REV-0069014,382271,2150,29792,2016-05-28,4,Good overall
REV-0069015,382273,586,30251,2016-05-23,5,Highly recommend
REV-0069016,382289,966,113944,2016-05-03,4,Happy with purchase
REV-0069019,382323,907,116999,2016-05-17,5,Very satisfied
REV-0069023,382347,2237,89988,2016-05-10,5,Highly recommend
REV-0069024,382351,2354,91362,2016-05-01,4,Solid choice
REV-0069025,382357,557,117728,2016-04-28,4,Works well
REV-0069026,382362,660,118809,2016-05-28,1,Poor quality
REV-0069027,382365,2099,119605,2016-05-28,4,Works well
REV-0069028,382372,551,121807,2016-05-22,3,"Decent, nothing special"
REV-0069029,382384,1920,110005,2016-05-25,4,Solid choice
REV-0069030,382385,907,76876,2016-05-09,4,Works well
REV-0069031,382405,586,81877,2016-05-30,5,Great quality
REV-0069032,382429,2225,92608,2016-05-06,5,Great quality
REV-0069033,382439,1915,93116,2016-05-17,3,Average product
REV-0069035,382449,2353,124485,2016-05-19,5,Excellent product!
REV-0069036,382454,1005,123087,2016-05-08,5,Highly recommend
REV-0069037,382460,965,125800,2016-05-24,5,Highly recommend
REV-0069038,382461,586,127702,2016-05-24,5,Highly recommend
REV-0069039,382464,2091,128303,2016-05-07,4,Good overall
REV-0069040,382469,854,129326,2016-05-12,4,Works well
REV-0069041,382471,1825,129831,2016-05-12,5,Very satisfied
REV-0069042,382476,826,131732,2016-05-05,5,Very satisfied
REV-0069043,382484,2066,127081,2016-05-16,5,Great quality
REV-0069044,382488,26,107471,2016-05-08,5,Excellent product!
REV-0069045,382489,115,107483,2016-05-12,4,Good overall
REV-0069046,382490,609,107679,2016-05-23,4,Good overall
REV-0069047,382496,510,108460,2016-05-07,4,Solid choice
REV-0069049,382500,1916,106736,2016-05-09,1,Poor quality
REV-0069051,382506,622,155869,2016-05-17,5,Very satisfied
REV-0069052,382513,647,154029,2016-05-11,5,Excellent product!
REV-0069054,382521,967,154506,2016-05-08,5,Highly recommend
REV-0069055,382531,2225,143077,2016-05-14,4,Works well
REV-0069056,382532,2224,143080,2016-05-03,5,Highly recommend
REV-0069057,382533,1938,143136,2016-05-10,5,Very satisfied
REV-0069060,382544,2053,145228,2016-05-28,3,Mixed feelings
REV-0069061,382550,1227,152078,2016-05-14,4,Good overall
REV-0069062,382557,2275,140092,2016-05-31,3,"Decent, nothing special"
REV-0069065,382573,660,138501,2016-06-02,4,Good overall
REV-0069067,382587,735,141549,2016-05-21,5,Excellent product!
REV-0069068,382592,2332,132876,2016-05-11,1,Poor quality
REV-0069069,382593,686,132996,2016-05-08,3,Mixed feelings
REV-0069071,382596,1935,133756,2016-05-13,2,Some issues
REV-0069072,382605,277,135162,2016-05-03,4,Happy with purchase
REV-0069074,382611,510,136225,2016-05-19,5,Excellent product!
REV-0069075,382616,770,137494,2016-05-23,4,Works well
REV-0069076,382617,1319,137355,2016-05-10,5,Very satisfied
REV-0069077,382617,1320,137355,2016-05-10,5,Excellent product!
REV-0069079,382630,2334,149636,2016-05-18,5,Highly recommend
REV-0069081,382649,2058,59307,2016-05-28,3,Mixed feelings
REV-0069082,382665,660,57155,2016-06-03,4,Good overall
REV-0069084,382673,551,42366,2016-06-04,3,Mixed feelings
REV-0069085,382691,927,11358,2016-05-28,4,Solid choice
REV-0069086,382698,2067,11931,2016-05-07,3,Mixed feelings
REV-0069088,382705,686,12240,2016-05-23,4,Happy with purchase
REV-0069089,382707,2387,13017,2016-05-12,5,Great quality
REV-0069090,382709,512,13237,2016-05-27,5,Highly recommend
REV-0069091,382713,432,13422,2016-05-07,5,Excellent product!
REV-0069092,382723,2091,14639,2016-05-07,1,Not as described
REV-0069093,382724,2387,15163,2016-05-09,4,Solid choice
REV-0069096,382734,681,16337,2016-05-21,5,Highly recommend
REV-0069097,382736,927,9525,2016-05-05,5,Very satisfied
REV-0069098,382742,993,1873,2016-05-06,4,Works well
REV-0069099,382747,2354,2760,2016-05-22,5,Highly recommend
REV-0069100,382756,409,4954,2016-05-29,5,Great quality
REV-0069101,382765,604,6110,2016-05-15,4,Happy with purchase
REV-0069103,382770,1095,7095,2016-05-11,4,Happy with purchase
REV-0069104,382782,754,4314,2016-05-09,5,Excellent product!
REV-0069105,382788,777,48224,2016-05-18,3,Mixed feelings
REV-0069106,382788,778,48224,2016-05-20,4,Happy with purchase
REV-0069107,382790,684,48385,2016-05-03,5,Highly recommend
REV-0069108,382792,1187,65139,2016-05-31,5,Highly recommend
REV-0069109,382793,2055,65205,2016-05-11,5,Excellent product!
REV-0069112,382800,2331,43931,2016-05-08,5,Excellent product!
REV-0069113,382802,445,65486,2016-05-18,5,Highly recommend
REV-0069114,382803,647,65604,2016-05-06,3,Average product
REV-0069115,382812,2380,66937,2016-05-17,4,Good overall
REV-0069116,382818,8,67609,2016-05-08,4,Works well
REV-0069117,382820,2055,49485,2016-05-27,5,Great quality
REV-0069118,382834,1203,38401,2016-05-10,2,Would not reorder
REV-0069119,382837,604,39069,2016-05-12,5,Excellent product!
REV-0069121,382843,2343,50322,2016-05-08,3,Mixed feelings
REV-0069122,382855,952,51623,2016-05-17,5,Highly recommend
REV-0069125,382889,2355,21431,2016-05-26,2,Below expectations
REV-0069126,382890,605,21625,2016-05-12,5,Great quality
REV-0069127,382913,794,19237,2016-05-21,5,Excellent product!
REV-0069131,382930,781,52824,2016-06-03,5,Great quality
REV-0069132,382930,782,52824,2016-06-04,5,Great quality
REV-0069133,382933,965,53381,2016-05-10,4,Happy with purchase
REV-0069134,382936,591,73230,2016-05-06,4,Solid choice
REV-0069135,382939,770,73581,2016-05-16,4,Good overall
REV-0069136,382960,976,98875,2016-05-29,4,Works well
REV-0069137,382964,2332,99751,2016-05-18,2,Some issues
REV-0069138,382965,977,99787,2016-05-09,4,Happy with purchase
REV-0069140,382974,2092,68822,2016-05-29,4,Good overall
REV-0069141,382986,475,25458,2016-05-16,4,Solid choice
REV-0069142,382988,1974,25698,2016-05-18,5,Great quality
REV-0069143,382992,1017,26984,2016-06-05,5,Excellent product!
REV-0069145,383002,644,27699,2016-05-08,5,Very satisfied
REV-0069146,383005,605,28096,2016-05-29,3,Average product
REV-0069147,383017,702,25169,2016-05-20,5,Excellent product!
REV-0069148,383019,989,24525,2016-06-04,4,Solid choice
REV-0069151,383044,2055,34322,2016-05-17,4,Happy with purchase
REV-0069152,383048,1093,78361,2016-05-27,5,Excellent product!
REV-0069153,383050,735,29528,2016-05-28,4,Good overall
REV-0069154,383054,604,33604,2016-05-13,4,Good overall
REV-0069156,383057,409,30379,2016-05-25,5,Great quality
REV-0069157,383062,952,31824,2016-05-18,2,Some issues
REV-0069158,383069,2354,32196,2016-05-24,5,Highly recommend
REV-0069159,383074,2254,32783,2016-05-12,5,Excellent product!
REV-0069160,383075,2255,32785,2016-05-03,3,Mixed feelings
REV-0069162,383090,702,112391,2016-05-21,5,Highly recommend
REV-0069163,383109,2091,102691,2016-05-24,4,Happy with purchase
REV-0069164,383111,1920,103176,2016-06-04,5,Great quality
REV-0069165,383129,990,90648,2016-05-06,5,Very satisfied
REV-0069166,383132,572,91109,2016-05-11,1,Would not recommend
REV-0069167,383139,595,156570,2016-05-24,3,"Decent, nothing special"
REV-0069168,383145,2277,157424,2016-05-27,2,Some issues
REV-0069169,383150,2055,117737,2016-06-02,5,Very satisfied
REV-0069170,383152,1186,117748,2016-05-30,5,Very satisfied
REV-0069171,383159,2084,118314,2016-05-23,4,Happy with purchase
REV-0069172,383164,2086,118776,2016-05-23,1,Very disappointed
REV-0069173,383169,993,47069,2016-05-05,4,Works well
REV-0069174,383172,906,121189,2016-05-20,5,Excellent product!
REV-0069175,383173,966,47259,2016-05-31,4,Good overall
REV-0069176,383176,913,46721,2016-05-23,4,Happy with purchase
REV-0069177,383183,2066,109992,2016-05-22,3,"Decent, nothing special"
REV-0069178,383185,650,76949,2016-05-15,3,Average product
REV-0069180,383209,965,82316,2016-06-02,5,Very satisfied
REV-0069181,383215,641,101367,2016-05-28,5,Very satisfied
REV-0069182,383218,2090,78833,2016-05-19,4,Happy with purchase
REV-0069183,383226,1000,79802,2016-05-29,4,Good overall
REV-0069184,383227,2380,79812,2016-05-10,5,Excellent product!
REV-0069185,383228,675,79914,2016-06-01,5,Highly recommend
REV-0069186,383229,977,80192,2016-05-29,4,Happy with purchase
REV-0069187,383231,977,80213,2016-05-22,4,Solid choice
REV-0069188,383233,2269,97288,2016-05-29,5,Excellent product!
REV-0069189,383241,660,112862,2016-05-25,4,Works well
REV-0069191,383256,1017,124564,2016-05-31,5,Very satisfied
REV-0069192,383258,499,124609,2016-06-05,3,Mixed feelings
REV-0069193,383267,644,125438,2016-05-17,2,Some issues
REV-0069194,383269,2255,125673,2016-05-15,3,"Decent, nothing special"
REV-0069195,383270,895,127635,2016-05-06,2,Would not reorder
REV-0069196,383275,2049,131941,2016-06-01,5,Highly recommend
REV-0069197,383277,2064,128582,2016-05-16,4,Solid choice
REV-0069198,383282,1000,129763,2016-05-31,2,Would not reorder
REV-0069199,383283,2379,131404,2016-05-24,4,Works well
