customer_id,customer_segment,cluster_id,recency,frequency,monetary,discount_rate,promo_order_rate,zip,city,signup_date,gender,age_group,acquisition_channel
87366,Bargain Hunters,1,3199,1,15255.06,0.1200002307430503,1.0,82714,Phan Thiet,2019-07-01,Female,18-24,email_campaign
87369,Champions,4,347,24,802349.0399999999,0.04297151884126357,0.3333333333333333,82716,Nha Trang,2018-10-20,Female,18-24,direct
87370,Champions,4,185,20,994450.53,0.01773768530208923,0.25,82716,Nha Trang,2022-09-24,Male,35-44,paid_search
87371,Champions,4,489,20,565379.21,0.03399109499768903,0.25,82716,Nha Trang,2014-09-10,Male,18-24,paid_search
87372,Champions,4,109,23,833428.9,0.06492778736185457,0.43478260869565216,82716,Nha Trang,2022-05-24,Male,55+,direct
87373,Champions,4,184,9,226192.85,0.07202267093199644,0.7777777777777778,82717,Dong Hoi,2022-07-13,Male,35-44,organic_search
87374,At Risk / Churn,0,1615,8,146099.19,0.05184890164750117,0.5,82717,Dong Hoi,2019-12-03,Female,35-44,social_media
87375,Hibernating / Low Engagement,3,645,3,131094.12,0.11754403171491101,1.0,82717,Dong Hoi,2022-03-14,Male,25-34,direct
87377,At Risk / Churn,0,976,12,343282.74,0.05333413563599345,0.4166666666666667,82717,Dong Hoi,2022-09-08,Male,55+,referral
87378,Champions,4,62,35,1063639.25,0.042401975957073824,0.2571428571428571,82718,Kon Tum,2020-03-12,Male,18-24,email_campaign
87379,Champions,4,100,37,1179722.79,0.07576076945295816,0.4594594594594595,82718,Kon Tum,2013-05-21,Non-binary,35-44,organic_search
87380,Champions,4,150,37,951200.72,0.06049786661470041,0.3783783783783784,82718,Kon Tum,2018-07-20,Male,25-34,organic_search
87381,Champions,4,148,23,905648.33,0.034433859002519135,0.34782608695652173,82718,Kon Tum,2020-03-09,Female,45-54,email_campaign
87382,Champions,4,162,32,985945.29,0.022869579407639392,0.3125,82718,Kon Tum,2020-02-05,Female,45-54,direct
87383,Bargain Hunters,1,3516,1,5637.24,0.0,0.0,82720,Tam Ky,2022-11-03,Male,25-34,social_media
87385,Bargain Hunters,1,1630,1,18430.16,0.17999982203080647,1.0,82720,Tam Ky,2019-06-15,Female,18-24,social_media
87386,Loyal Customers,2,279,1,29285.26,0.11999987980299713,1.0,82720,Tam Ky,2016-06-11,Male,25-34,social_media
87387,Hibernating / Low Engagement,3,1285,1,52115.36,0.0,0.0,82720,Tam Ky,2021-05-19,Female,25-34,social_media
87388,At Risk / Churn,0,953,12,252119.76,0.02672133482755865,0.3333333333333333,82721,Nha Trang,2015-06-12,Female,25-34,paid_search
87389,Hibernating / Low Engagement,3,1896,3,102453.48000000001,0.04181500727662773,0.3333333333333333,82721,Nha Trang,2020-11-23,Male,25-34,organic_search
87390,Hibernating / Low Engagement,3,901,5,57012.229999999996,0.14003696142792027,0.6,82721,Nha Trang,2017-12-18,Female,45-54,organic_search
87391,Hibernating / Low Engagement,3,2549,1,134325.76,0.0,0.0,82721,Nha Trang,2016-06-04,Male,45-54,social_media
87392,At Risk / Churn,0,1360,5,150719.15,0.03522356413162206,0.4,82721,Nha Trang,2018-05-20,Female,35-44,organic_search
87402,Loyal Customers,2,170,3,56081.98,0.051465001850322135,0.3333333333333333,82725,Da Nang,2021-10-12,Male,35-44,paid_search
87403,Bargain Hunters,1,2927,1,1014.54,0.20000315412638583,1.0,82727,Phan Thiet,2022-03-28,Male,35-44,email_campaign
87404,At Risk / Churn,0,893,6,151007.13,0.04461240616607142,0.5,82727,Phan Thiet,2019-12-07,Female,45-54,social_media
87405,Hibernating / Low Engagement,3,1991,1,39299.71,0.18000007511505123,1.0,82727,Phan Thiet,2015-10-26,Male,18-24,organic_search
87406,Hibernating / Low Engagement,3,874,2,100309.25,0.016348004576747,0.5,82727,Phan Thiet,2016-09-27,Female,55+,organic_search
87407,Loyal Customers,2,104,3,72501.83,0.1016969816665318,0.6666666666666666,82727,Phan Thiet,2015-02-25,Female,25-34,email_campaign
87408,At Risk / Churn,0,913,5,107836.51000000001,0.06760513840208598,0.4,82729,Quang Ngai,2019-03-25,Male,35-44,referral
87409,Loyal Customers,2,211,3,169050.74,0.0,0.0,82729,Quang Ngai,2019-10-21,Male,25-34,organic_search
87410,Loyal Customers,2,458,3,108076.12,0.01393064566869362,0.3333333333333333,82729,Quang Ngai,2019-10-05,Female,25-34,email_campaign
87411,Hibernating / Low Engagement,3,1026,1,84690.83,0.0,0.0,82729,Quang Ngai,2016-03-08,Female,35-44,organic_search
87414,Hibernating / Low Engagement,3,1639,5,82267.45,0.029248640882371543,0.4,82730,Da Nang,2018-11-15,Male,35-44,paid_search
87415,At Risk / Churn,0,458,8,119552.37,0.09173775801866463,0.5,82730,Da Nang,2021-06-06,Male,55+,organic_search
87416,Hibernating / Low Engagement,3,2222,2,71324.93999999999,0.006299225323738443,0.5,82730,Da Nang,2021-12-15,Female,18-24,social_media
87417,Hibernating / Low Engagement,3,2173,3,87800.85,0.012228337297131889,0.3333333333333333,82730,Da Nang,2016-04-06,Female,25-34,organic_search
87420,Bargain Hunters,1,3047,1,8409.51,0.0,0.0,82731,Hoi An,2017-06-02,Female,35-44,organic_search
87423,Loyal Customers,2,275,4,66935.51,0.05354396197180351,0.5,82732,Tuy Hoa,2022-06-03,Female,35-44,organic_search
87424,Hibernating / Low Engagement,3,1949,3,61914.6,0.005621171580641328,0.3333333333333333,82732,Tuy Hoa,2022-01-03,Male,35-44,organic_search
87426,At Risk / Churn,0,432,4,207932.47,0.008485684320812892,0.5,82732,Tuy Hoa,2016-03-10,Male,35-44,email_campaign
87427,Hibernating / Low Engagement,3,948,4,77327.01,0.09503188049886233,0.5,82732,Tuy Hoa,2015-08-18,Female,18-24,paid_search
87428,Champions,4,262,21,446479.31,0.07455628825029369,0.38095238095238093,82801,Phan Rang-Thap Cham,2021-08-13,Male,18-24,social_media
87431,Champions,4,449,17,430425.03,0.024259059207391694,0.35294117647058826,82801,Phan Rang-Thap Cham,2021-06-17,Male,55+,paid_search
87432,Champions,4,231,16,337571.36,0.07516515154578603,0.5,82801,Phan Rang-Thap Cham,2019-11-01,Male,35-44,email_campaign
87434,Bargain Hunters,1,2755,1,8363.16,0.0,0.0,82831,Hoi An,2019-06-23,Male,35-44,social_media
87438,Bargain Hunters,1,2743,1,3981.53,0.17999925857580648,1.0,82832,Dong Hoi,2020-04-26,Female,35-44,referral
87440,Bargain Hunters,1,1586,1,14099.22,0.0,0.0,82832,Dong Hoi,2019-12-17,Male,35-44,paid_search
87442,Bargain Hunters,1,2743,1,5902.28,0.17999972214118004,1.0,82832,Dong Hoi,2020-12-30,Female,25-34,social_media
87446,Bargain Hunters,1,3297,1,6025.18,0.1999994688951825,1.0,82833,Kon Tum,2020-04-26,Female,55+,referral
87450,Loyal Customers,2,198,5,92171.29000000001,0.0,0.0,82834,Tuy Hoa,2015-03-12,Female,25-34,paid_search
87451,At Risk / Churn,0,963,8,136825.07,0.11049629438114139,0.625,82834,Tuy Hoa,2022-11-01,Female,35-44,organic_search
87456,Bargain Hunters,1,3457,1,18379.02,0.18000003569287,1.0,82835,Tuy Hoa,2022-07-31,Female,18-24,social_media
87457,Hibernating / Low Engagement,3,3546,2,45649.96000000001,0.0,0.0,82835,Tuy Hoa,2022-12-28,Female,35-44,referral
87458,Bargain Hunters,1,2759,1,4417.76,0.0,0.0,82839,Dong Hoi,2020-07-08,Female,25-34,social_media
87461,Hibernating / Low Engagement,3,1704,2,53566.54,0.01491225311678025,0.5,82839,Dong Hoi,2017-10-04,Female,25-34,paid_search
87463,Loyal Customers,2,161,3,45032.92,0.06672010796579314,0.6666666666666666,82842,Hue,2021-09-18,Male,35-44,paid_search
87464,Hibernating / Low Engagement,3,2045,3,35447.27,0.030009892198298218,0.6666666666666666,82842,Hue,2019-01-21,Female,35-44,email_campaign
87465,Bargain Hunters,1,1288,2,12991.43,0.024296034601759078,0.5,82842,Hue,2020-12-25,Female,55+,email_campaign
87466,Hibernating / Low Engagement,3,2461,2,60177.57,0.12201929709685663,1.0,82842,Hue,2022-05-01,Male,35-44,paid_search
87477,Hibernating / Low Engagement,3,2418,1,93380.08,0.0,0.0,82845,Phan Thiet,2015-10-15,Female,45-54,paid_search
87478,Hibernating / Low Engagement,3,590,1,45956.56,0.0,0.0,50020,Kon Tum,2018-12-28,Female,25-34,social_media
87483,At Risk / Churn,0,1129,10,236614.86,0.04726803953726226,0.3,50022,Hoi An,2019-10-11,Female,55+,social_media
87484,Hibernating / Low Engagement,3,2804,4,47402.13,0.12914606136341675,0.5,50022,Hoi An,2019-11-09,Female,25-34,paid_search
87485,Champions,4,274,14,281714.79,0.0805434606931914,0.5714285714285714,50022,Hoi An,2019-09-12,Female,25-34,paid_search
87486,Champions,4,258,10,167605.78,0.0985818912530339,0.7,50022,Hoi An,2019-04-03,Female,25-34,organic_search
87487,At Risk / Churn,0,434,7,137820.11000000002,0.08964980476894449,0.5714285714285714,50022,Hoi An,2021-02-21,Male,25-34,organic_search
87488,Hibernating / Low Engagement,3,2559,2,38460.41,0.15790438222238182,1.0,50025,Tuy Hoa,2020-08-27,Male,35-44,social_media
87492,Bargain Hunters,1,1023,2,14569.39,0.0,0.0,50025,Tuy Hoa,2019-11-22,Female,35-44,social_media
87493,Bargain Hunters,1,2717,1,18252.32,0.0,0.0,50026,Quang Ngai,2019-08-27,Female,55+,referral
87494,Hibernating / Low Engagement,3,3008,1,29305.12,0.0,0.0,50026,Quang Ngai,2019-10-20,Non-binary,45-54,organic_search
87496,Bargain Hunters,1,3319,1,16442.72,0.20000000000000004,1.0,50026,Quang Ngai,2020-12-07,Male,25-34,social_media
87501,Hibernating / Low Engagement,3,1442,1,63755.34,0.0,0.0,50029,Dong Hoi,2021-02-11,Male,25-34,social_media
87502,Hibernating / Low Engagement,3,3009,1,31029.88,0.0,0.0,50029,Dong Hoi,2022-11-10,Female,18-24,paid_search
87504,Hibernating / Low Engagement,3,702,1,51063.1,0.0,0.0,50042,Quang Ngai,2014-05-10,Female,35-44,paid_search
87510,Bargain Hunters,1,511,1,13003.76,0.00763139740044079,1.0,50050,Phan Thiet,2021-12-25,Female,25-34,referral
87517,Bargain Hunters,1,3595,1,10545.42,0.0,0.0,50058,Tam Ky,2018-09-04,Female,25-34,organic_search
87519,Bargain Hunters,1,1662,1,11740.89,0.0,0.0,50076,Quang Ngai,2022-03-06,Male,35-44,social_media
87520,Hibernating / Low Engagement,3,2381,3,30580.449999999997,0.14909178432103642,0.3333333333333333,50076,Quang Ngai,2022-10-14,Female,45-54,organic_search
87522,Bargain Hunters,1,3201,1,6930.5,0.12000020315989827,1.0,50076,Quang Ngai,2021-12-21,Male,18-24,direct
87523,Bargain Hunters,1,959,1,2002.6,0.0,0.0,50107,Phan Thiet,2018-12-03,Female,55+,organic_search
87525,Bargain Hunters,1,2447,1,5069.62,0.0,0.0,50107,Phan Thiet,2014-09-24,Female,45-54,organic_search
87526,Hibernating / Low Engagement,3,2338,1,94201.12,0.0,0.0,50107,Phan Thiet,2021-06-26,Female,35-44,paid_search
87528,Hibernating / Low Engagement,3,591,2,41950.95,0.0,0.0,50115,Kon Tum,2022-07-26,Male,45-54,referral
87529,Loyal Customers,2,153,4,75485.28,0.009452713664331624,0.25,50115,Kon Tum,2022-02-07,Non-binary,35-44,paid_search
87530,Hibernating / Low Engagement,3,652,1,27895.6,0.0,0.0,50115,Kon Tum,2022-10-19,Male,35-44,referral
87532,Bargain Hunters,1,3272,2,4085.21,0.05381730927350339,0.5,50115,Kon Tum,2021-06-13,Female,25-34,paid_search
87538,Loyal Customers,2,70,2,41973.81,0.0,0.0,50129,Quy Nhon,2013-09-21,Non-binary,25-34,social_media
87539,Loyal Customers,2,16,5,70449.65,0.13495823650936417,1.0,50129,Quy Nhon,2022-12-11,Male,18-24,email_campaign
87540,Hibernating / Low Engagement,3,1700,3,36950.47,0.03635515819873989,0.3333333333333333,50129,Quy Nhon,2022-10-28,Female,35-44,referral
87541,Loyal Customers,2,265,5,173591.28000000003,0.054079663462127905,0.4,50129,Quy Nhon,2018-07-10,Male,45-54,social_media
87542,Loyal Customers,2,292,6,55764.24,0.001790053887782238,0.16666666666666666,50129,Quy Nhon,2017-08-05,Male,55+,email_campaign
87543,Loyal Customers,2,353,3,64038.82,0.053120140479105786,0.3333333333333333,50216,Tam Ky,2020-11-09,Female,35-44,email_campaign
87544,At Risk / Churn,0,2043,5,234105.8,0.050413402687267544,0.4,50216,Tam Ky,2019-05-12,Female,35-44,paid_search
87546,Bargain Hunters,1,3077,1,11755.76,0.0,0.0,50216,Tam Ky,2013-10-30,Non-binary,25-34,organic_search
87547,Loyal Customers,2,172,2,27812.91,0.18206705701404838,1.0,50216,Tam Ky,2017-04-17,Non-binary,35-44,organic_search
87551,Hibernating / Low Engagement,3,624,1,77107.0,0.0,0.0,50217,Da Nang,2021-09-09,Male,45-54,organic_search
87555,Bargain Hunters,1,1619,1,7182.48,0.0,0.0,50274,Phan Rang-Thap Cham,2017-04-05,Male,35-44,referral
87556,Bargain Hunters,1,2708,1,2749.17,0.017862437794060382,1.0,50274,Phan Rang-Thap Cham,2015-03-11,Female,18-24,email_campaign
87559,Hibernating / Low Engagement,3,3348,1,77177.88,0.0,0.0,50277,Nha Trang,2019-02-23,Male,55+,organic_search
87561,Bargain Hunters,1,2783,1,14730.68,0.0,0.0,50277,Nha Trang,2020-03-26,Male,25-34,paid_search
87562,Hibernating / Low Engagement,3,1222,2,103478.96,0.001929031695533983,0.5,50277,Nha Trang,2019-05-22,Male,35-44,social_media
87563,Hibernating / Low Engagement,3,1686,1,25759.93,0.0,0.0,50510,Da Nang,2020-10-24,Male,25-34,paid_search
87569,Bargain Hunters,1,3469,1,23778.02,0.1799998482631999,1.0,50523,Tuy Hoa,2021-03-10,Female,35-44,email_campaign
87572,Hibernating / Low Engagement,3,1355,2,40387.979999999996,0.017197112327651094,0.5,50523,Tuy Hoa,2019-08-28,Male,35-44,paid_search
87576,Bargain Hunters,1,1828,1,4749.4,0.19999999999999998,1.0,50535,Tuy Hoa,2021-03-30,Male,55+,email_campaign
87579,Hibernating / Low Engagement,3,2087,2,92723.36,0.0,0.0,50538,Quang Ngai,2015-08-26,Female,45-54,organic_search
87583,Hibernating / Low Engagement,3,1479,1,49919.3,0.1999999358965319,1.0,50540,Hue,2021-07-01,Male,35-44,referral
87584,Hibernating / Low Engagement,3,2018,2,54851.41,0.0,0.0,50540,Hue,2021-01-05,Male,18-24,organic_search
87585,Hibernating / Low Engagement,3,3792,1,32088.08,0.0,0.0,50540,Hue,2020-12-28,Male,25-34,organic_search
87587,Hibernating / Low Engagement,3,1232,2,61037.979999999996,0.001635644488090709,0.5,50540,Hue,2017-01-11,Female,35-44,social_media
87589,Bargain Hunters,1,1705,1,14512.75,0.0,0.0,50543,Kon Tum,2022-03-11,Male,55+,referral
87593,Loyal Customers,2,169,2,162960.6,0.0038376804223282327,0.5,50544,Tam Ky,2015-03-31,Female,35-44,email_campaign
87596,Bargain Hunters,1,2520,1,18003.78,0.0,0.0,50544,Tam Ky,2018-03-18,Female,45-54,organic_search
87598,Bargain Hunters,1,3517,1,16658.85,0.0,0.0,50551,Tuy Hoa,2014-03-03,Female,25-34,organic_search
87607,Bargain Hunters,1,3533,1,11767.74,0.0,0.0,50566,Hue,2021-08-21,Female,25-34,direct
87610,Loyal Customers,2,142,2,19690.54,0.0,0.0,50567,Phan Thiet,2017-02-13,Male,25-34,organic_search
87615,Bargain Hunters,1,265,1,8869.85,0.11999956346478002,1.0,50568,Tuy Hoa,2016-07-02,Male,45-54,referral
87619,Hibernating / Low Engagement,3,3603,1,59193.96,0.0,0.0,50576,Dong Hoi,2019-05-01,Male,25-34,direct
87625,Bargain Hunters,1,1282,1,11923.7,0.18000013754117636,1.0,50579,Phan Thiet,2016-10-03,Male,35-44,email_campaign
87628,Hibernating / Low Engagement,3,2029,2,70955.45999999999,0.0,0.0,50583,Phan Thiet,2017-09-05,Female,35-44,social_media
87629,Loyal Customers,2,306,5,148715.85,0.0003360986409179257,0.2,50583,Phan Thiet,2022-04-16,Female,25-34,organic_search
87631,At Risk / Churn,0,1380,6,83607.76,0.06461406548906243,0.5,50583,Phan Thiet,2020-03-07,Male,45-54,organic_search
87632,Bargain Hunters,1,2390,2,11723.3,0.05880189985002873,0.5,50583,Phan Thiet,2018-02-17,Female,45-54,paid_search
87633,Bargain Hunters,1,3046,1,12400.99,0.0,0.0,50586,Hoi An,2020-02-19,Female,45-54,organic_search
87634,Bargain Hunters,1,1534,1,14263.44,0.0,0.0,50586,Hoi An,2014-06-04,Female,18-24,paid_search
87637,Hibernating / Low Engagement,3,2775,2,56422.58,0.0,0.0,50586,Hoi An,2019-05-08,Female,35-44,email_campaign
87638,At Risk / Churn,0,653,6,160363.74,0.06414905523918703,0.6666666666666666,50588,Hoi An,2015-06-23,Female,18-24,referral
87639,At Risk / Churn,0,1213,5,114394.48,0.06448166798536956,0.4,50588,Hoi An,2017-11-12,Male,35-44,organic_search
87640,At Risk / Churn,0,601,4,131103.69,0.01891106084159197,0.25,50588,Hoi An,2021-06-30,Male,18-24,paid_search
87641,Loyal Customers,2,191,5,91869.69,0.03625981104879875,0.4,50588,Hoi An,2022-07-13,Male,55+,organic_search
87642,Loyal Customers,2,132,6,245175.48,0.026952036360073123,0.3333333333333333,50588,Hoi An,2022-01-06,Male,18-24,paid_search
87643,Bargain Hunters,1,943,2,7451.74,0.0,0.0,50843,Hoi An,2022-11-08,Female,35-44,paid_search
87646,Bargain Hunters,1,2801,1,10922.5,0.0,0.0,50843,Hoi An,2022-04-02,Female,35-44,organic_search
87649,Hibernating / Low Engagement,3,623,2,164804.82,0.0,0.0,50853,Tam Ky,2020-12-05,Female,45-54,organic_search
87655,Loyal Customers,2,274,4,85836.27,0.04422574355765237,0.5,51001,Phan Rang-Thap Cham,2017-04-07,Male,25-34,email_campaign
87657,Bargain Hunters,1,320,1,12633.72,0.0,0.0,51001,Phan Rang-Thap Cham,2020-12-24,Female,35-44,referral
87658,Bargain Hunters,1,2467,1,26562.62,0.12000013251702842,1.0,51002,Tam Ky,2016-05-12,Male,25-34,social_media
87659,Hibernating / Low Engagement,3,2425,2,45288.18,0.0,0.0,51002,Tam Ky,2018-08-13,Female,25-34,social_media
87660,Hibernating / Low Engagement,3,2067,3,68487.84,0.06075614189406576,0.6666666666666666,51002,Tam Ky,2022-02-02,Male,25-34,email_campaign
87661,Hibernating / Low Engagement,3,2103,1,57727.82,0.12000006097579567,1.0,51002,Tam Ky,2022-04-27,Female,25-34,social_media
87664,Hibernating / Low Engagement,3,1621,2,123976.73,0.0,0.0,51003,Da Nang,2021-11-11,Male,25-34,referral
87666,Bargain Hunters,1,2285,1,7553.09,0.09999976168687562,1.0,51003,Da Nang,2022-04-01,Male,25-34,email_campaign
87667,Hibernating / Low Engagement,3,1526,3,92907.41,0.036458078379802285,0.3333333333333333,51003,Da Nang,2022-09-03,Female,35-44,referral
87673,Bargain Hunters,1,3108,1,4484.88,0.17999912238360613,1.0,51005,Hue,2017-03-30,Male,25-34,organic_search
87677,Bargain Hunters,1,2718,1,19669.2,0.0,0.0,51005,Hue,2019-05-06,Male,45-54,social_media
87680,Hibernating / Low Engagement,3,662,2,38241.14,0.0,0.0,51006,Quy Nhon,2021-05-11,Male,25-34,organic_search
87681,Bargain Hunters,1,2434,1,2351.61,0.0,0.0,51006,Quy Nhon,2020-05-18,Male,25-34,referral
87690,Bargain Hunters,1,3287,1,7437.81,0.19999978488285797,1.0,51008,Quang Ngai,2016-07-18,Female,45-54,social_media
87702,Loyal Customers,2,56,2,15762.49,0.0,0.0,51010,Hue,2020-12-19,Male,18-24,referral
87708,Hibernating / Low Engagement,3,1648,4,94774.41,0.02628107122797021,0.25,51012,Tam Ky,2017-03-27,Female,55+,referral
87710,Loyal Customers,2,177,7,84529.67,0.08691771468643447,0.42857142857142855,51012,Tam Ky,2018-03-08,Female,45-54,organic_search
87711,At Risk / Churn,0,1210,8,163685.0,0.013727555500683976,0.25,51012,Tam Ky,2016-08-11,Male,25-34,organic_search
87712,Loyal Customers,2,134,7,199171.21,0.03241776718335837,0.42857142857142855,51012,Tam Ky,2020-04-13,Female,35-44,organic_search
87714,Bargain Hunters,1,1015,1,11620.93,0.11999984854910038,1.0,51014,Nha Trang,2020-12-13,Female,35-44,direct
87716,Hibernating / Low Engagement,3,557,1,64684.27,0.0,0.0,51014,Nha Trang,2021-05-10,Female,45-54,organic_search
87717,Bargain Hunters,1,1977,1,18910.64,0.018171774146653486,1.0,51014,Nha Trang,2020-11-20,Non-binary,25-34,direct
87720,Bargain Hunters,1,2069,1,2259.46,0.0,0.0,51016,Hue,2015-02-08,Male,25-34,social_media
87721,Bargain Hunters,1,3488,2,10763.16,0.0,0.0,51016,Hue,2018-12-07,Male,45-54,social_media
87724,Hibernating / Low Engagement,3,924,1,63821.7,0.0,0.0,51018,Tam Ky,2014-06-29,Male,18-24,paid_search
87727,Hibernating / Low Engagement,3,2040,1,53563.1,0.0,0.0,51018,Tam Ky,2017-07-10,Female,25-34,social_media
87729,Bargain Hunters,1,1712,1,19725.9,0.0,0.0,51019,Tam Ky,2022-06-22,Male,35-44,referral
87731,Hibernating / Low Engagement,3,3162,1,33854.8,0.0,0.0,51019,Tam Ky,2019-05-22,Male,25-34,social_media
87735,Hibernating / Low Engagement,3,1742,1,38129.41,0.12000010154889765,1.0,51020,Hue,2019-12-16,Female,35-44,organic_search
87737,Hibernating / Low Engagement,3,1631,1,26780.84,0.17999997550487515,1.0,51020,Hue,2022-07-05,Male,18-24,organic_search
87742,Hibernating / Low Engagement,3,824,1,30223.73,0.09999994044414376,1.0,51022,Kon Tum,2019-05-19,Non-binary,55+,email_campaign
87743,At Risk / Churn,0,920,4,195027.88,0.0,0.0,51023,Quy Nhon,2019-01-26,Male,55+,direct
87745,At Risk / Churn,0,978,6,112426.78,0.0,0.0,51023,Quy Nhon,2022-11-11,Female,35-44,organic_search
87746,At Risk / Churn,0,2435,5,125191.58,0.07245179555255178,0.6,51023,Quy Nhon,2020-01-10,Female,45-54,email_campaign
87748,Hibernating / Low Engagement,3,1675,3,120367.31999999999,0.004837603937547684,0.3333333333333333,51024,Da Nang,2019-09-20,Male,55+,social_media
87749,Bargain Hunters,1,3156,1,14340.98,0.0,0.0,51024,Da Nang,2020-01-03,Male,35-44,organic_search
87750,Bargain Hunters,1,460,1,17015.69,0.09999989421526771,1.0,51024,Da Nang,2013-12-06,Male,25-34,referral
87754,Bargain Hunters,1,3776,1,5454.56,0.0,0.0,51025,Tam Ky,2017-09-27,Non-binary,35-44,paid_search
87755,Loyal Customers,2,198,2,81984.89,0.0,0.0,51025,Tam Ky,2018-03-15,Male,25-34,paid_search
87756,Bargain Hunters,1,1370,1,12150.62,0.11999982618167492,1.0,51025,Tam Ky,2018-12-16,Male,25-34,referral
87757,Bargain Hunters,1,1736,1,4705.52,0.11999970077685806,1.0,51025,Tam Ky,2022-12-19,Male,25-34,direct
87761,Hibernating / Low Engagement,3,3135,1,33726.51,0.0,0.0,51026,Kon Tum,2022-11-06,Male,45-54,social_media
87762,Bargain Hunters,1,2679,1,15928.13,0.0,0.0,51026,Kon Tum,2020-03-28,Female,45-54,email_campaign
87764,Hibernating / Low Engagement,3,2712,2,67077.05,0.0,0.0,51027,Tuy Hoa,2021-10-16,Female,35-44,direct
87765,Hibernating / Low Engagement,3,3078,1,64206.42,0.0,0.0,51027,Tuy Hoa,2018-06-24,Male,25-34,direct
87766,Hibernating / Low Engagement,3,3497,2,34393.36,0.0,0.0,51027,Tuy Hoa,2018-07-20,Female,35-44,social_media
87768,Bargain Hunters,1,550,2,7670.76,0.08812131183399032,0.5,51028,Dong Hoi,2022-06-13,Male,35-44,organic_search
87769,At Risk / Churn,0,1198,4,173531.8,0.0170241182608605,0.25,51028,Dong Hoi,2014-12-13,Female,35-44,organic_search
87771,Hibernating / Low Engagement,3,2176,2,32623.479999999996,0.0,0.0,51028,Dong Hoi,2017-12-29,Male,35-44,social_media
87772,Hibernating / Low Engagement,3,2102,3,67157.42,0.12651526029700663,1.0,51028,Dong Hoi,2018-03-18,Male,35-44,referral
87774,Bargain Hunters,1,2338,1,24663.75,0.0,0.0,51029,Phan Thiet,2022-03-02,Female,55+,social_media
87777,Hibernating / Low Engagement,3,2430,1,39920.96,0.0,0.0,51029,Phan Thiet,2021-04-14,Male,25-34,direct
87779,Hibernating / Low Engagement,3,3232,3,71322.20999999999,0.088240546701232,0.3333333333333333,51030,Hue,2017-03-06,Female,25-34,organic_search
87780,Hibernating / Low Engagement,3,1054,2,65595.84,0.0,0.0,51030,Hue,2021-02-01,Male,25-34,organic_search
87781,Hibernating / Low Engagement,3,715,1,37692.66,0.0,0.0,51030,Hue,2019-02-14,Male,35-44,organic_search
87782,Bargain Hunters,1,2823,1,24030.12,0.12000017577936176,1.0,51030,Hue,2020-04-14,Female,25-34,organic_search
87783,Loyal Customers,2,185,7,198733.21,0.0869292866112217,0.7142857142857143,51031,Quang Ngai,2020-10-17,Female,25-34,email_campaign
87784,Champions,4,136,11,247355.31,0.057497837168766754,0.2727272727272727,51031,Quang Ngai,2019-07-15,Female,25-34,social_media
87785,Champions,4,4,12,253767.42,0.06978095697591465,0.4166666666666667,51031,Quang Ngai,2019-03-04,Non-binary,35-44,email_campaign
87787,At Risk / Churn,0,494,6,229341.55,0.0017410868865470788,0.16666666666666666,51031,Quang Ngai,2021-03-03,Male,35-44,paid_search
87788,Bargain Hunters,1,3528,1,11252.79,0.0,0.0,51034,Nha Trang,2022-06-17,Male,45-54,organic_search
87790,Bargain Hunters,1,3579,1,22903.52,0.0,0.0,51034,Nha Trang,2022-05-25,Female,45-54,direct
87791,Bargain Hunters,1,984,1,6522.05,0.0,0.0,51034,Nha Trang,2021-03-27,Male,45-54,organic_search
87797,Hibernating / Low Engagement,3,852,2,45245.2,0.09999992043354171,1.0,51035,Tuy Hoa,2019-09-06,Male,55+,paid_search
87800,Hibernating / Low Engagement,3,2804,1,96022.99,0.0,0.0,51036,Phan Thiet,2018-05-02,Female,35-44,paid_search
87808,Hibernating / Low Engagement,3,1004,3,48658.67,0.13220905024051272,1.0,51038,Hue,2022-12-12,Male,18-24,social_media
87809,Hibernating / Low Engagement,3,1313,3,109434.29000000001,0.0,0.0,51038,Hue,2020-10-22,Female,25-34,paid_search
87810,Bargain Hunters,1,486,1,3651.28,0.0,0.0,51038,Hue,2015-08-28,Male,18-24,social_media
87811,Bargain Hunters,1,2696,1,6866.56,0.01435428676419926,1.0,51038,Hue,2019-05-25,Female,35-44,email_campaign
87812,Hibernating / Low Engagement,3,3230,1,67625.1,0.0,0.0,51038,Hue,2018-03-16,Male,25-34,organic_search
87813,Bargain Hunters,1,2607,1,769.66,0.0,0.0,51039,Kon Tum,2022-09-23,Female,18-24,paid_search
87815,Loyal Customers,2,187,3,82027.2,0.04528581705804145,0.3333333333333333,51039,Kon Tum,2021-12-11,Female,35-44,organic_search
87816,At Risk / Churn,0,1007,6,133984.22,0.04152221337155296,0.5,51039,Kon Tum,2019-12-13,Non-binary,25-34,social_media
87817,Bargain Hunters,1,2608,1,2278.8,0.0,0.0,51039,Kon Tum,2018-04-21,Male,25-34,organic_search
87818,Loyal Customers,2,177,3,30638.65,0.18406290662168517,1.0,51040,Tam Ky,2020-02-28,Male,35-44,social_media
87822,Loyal Customers,2,2,2,51686.95,0.09273166548065942,1.0,51040,Tam Ky,2022-04-24,Female,25-34,direct
87823,Bargain Hunters,1,2014,2,13714.42,0.1402232066172073,0.5,51041,Nha Trang,2020-07-23,Female,35-44,paid_search
87824,Loyal Customers,2,179,3,59158.939999999995,0.16032310823410484,0.3333333333333333,51041,Nha Trang,2016-08-30,Female,35-44,paid_search
